2010-12-18 00:00:00+00:00,Oklahoma City Thunder,Sacramento Kings
2010-12-18 00:00:00+00:00,Philadelphia 76ers,Los Angeles Lakers
2010-12-18 00:00:00+00:00,Portland Trail Blazers,Minnesota Timberwolves
2010-12-18 00:00:00+00:00,Toronto Raptors,New Jersey Nets
2010-12-19 00:00:00+00:00,Chicago Bulls,Los Angeles Clippers
2010-12-19 00:30:00+00:00,Cleveland Cavaliers,New York Knicks
2010-12-19 00:00:00+00:00,Denver Nuggets,Minnesota Timberwolves
2010-12-19 00:30:00+00:00,Milwaukee Bucks,Utah Jazz
2010-12-19 00:00:00+00:00,Orlando Magic,Philadelphia 76ers
2010-12-19 00:00:00+00:00,Portland Trail Blazers,Golden State Warriors
2010-12-19 00:30:00+00:00,San Antonio Spurs,Memphis Grizzlies
2010-12-19 00:00:00+00:00,Washington Wizards,Miami Heat
2010-12-19 18:00:00+00:00,Boston Celtics,Indiana Pacers
2010-12-19 23:00:00+00:00,Detroit Pistons,New Orleans Hornets
2010-12-19 18:00:00+00:00,New Jersey Nets,Atlanta Hawks
2010-12-19 23:00:00+00:00,Oklahoma City Thunder,Phoenix Suns
2010-12-19 20:00:00+00:00,Sacramento Kings,Houston Rockets
2010-12-19 18:00:00+00:00,Toronto Raptors,Los Angeles Lakers
2010-12-21 00:00:00+00:00,Atlanta Hawks,Orlando Magic
2010-12-21 00:00:00+00:00,Cleveland Cavaliers,Utah Jazz
2010-12-21 00:30:00+00:00,Golden State Warriors,Houston Rockets
2010-12-21 00:00:00+00:00,Indiana Pacers,New Orleans Hornets
2010-12-21 00:30:00+00:00,Los Angeles Clippers,Minnesota Timberwolves
2010-12-21 00:30:00+00:00,Miami Heat,Dallas Mavericks
2010-12-21 00:00:00+00:00,Portland Trail Blazers,Milwaukee Bucks
2010-12-21 00:30:00+00:00,San Antonio Spurs,Phoenix Suns
2010-12-21 00:00:00+00:00,Washington Wizards,Charlotte Bobcats
2010-12-22 00:00:00+00:00,Charlotte Bobcats,Oklahoma City Thunder
2010-12-22 00:00:00+00:00,Chicago Bulls,Philadelphia 76ers
2010-12-22 00:30:00+00:00,Los Angeles Lakers,Milwaukee Bucks
2010-12-22 00:00:00+00:00,Memphis Grizzlies,New Jersey Nets
2010-12-22 00:00:00+00:00,Orlando Magic,Dallas Mavericks
2010-12-22 00:00:00+00:00,Sacramento Kings,Golden State Warriors
2010-12-23 00:00:00+00:00,Atlanta Hawks,Cleveland Cavaliers
2010-12-23 00:30:00+00:00,Boston Celtics,Philadelphia 76ers
2010-12-23 00:30:00+00:00,Los Angeles Clippers,Houston Rockets
2010-12-23 00:00:00+00:00,Minnesota Timberwolves,Utah Jazz
2010-12-23 00:00:00+00:00,New Orleans Hornets,New Jersey Nets
2010-12-23 00:30:00+00:00,New York Knicks,Oklahoma City Thunder
2010-12-23 00:30:00+00:00,San Antonio Spurs,Denver Nuggets
2010-12-23 00:00:00+00:00,Toronto Raptors,Detroit Pistons
2010-12-23 00:00:00+00:00,Washington Wizards,Chicago Bulls
2010-12-24 01:00:00+00:00,Orlando Magic,San Antonio Spurs
2010-12-24 01:30:00+00:00,Phoenix Suns,Miami Heat
2010-12-24 00:00:00+00:00,Sacramento Kings,Milwaukee Bucks
2010-12-26 00:30:00+00:00,Golden State Warriors,Portland Trail Blazers
2010-12-25 19:00:00+00:00,Los Angeles Lakers,Miami Heat
2010-12-25 17:00:00+00:00,New York Knicks,Chicago Bulls
2010-12-26 00:00:00+00:00,Oklahoma City Thunder,Denver Nuggets
2010-12-25 19:30:00+00:00,Orlando Magic,Boston Celtics
2010-12-26 23:00:00+00:00,Cleveland Cavaliers,Minnesota Timberwolves
2010-12-26 23:00:00+00:00,Denver Nuggets,Philadelphia 76ers
2010-12-26 23:00:00+00:00,Detroit Pistons,Chicago Bulls
2010-12-27 00:00:00+00:00,Indiana Pacers,Memphis Grizzlies
2010-12-26 17:00:00+00:00,Los Angeles Clippers,Phoenix Suns
2010-12-26 23:00:00+00:00,New Orleans Hornets,Atlanta Hawks
2010-12-26 23:00:00+00:00,San Antonio Spurs,Washington Wizards
2010-12-28 00:00:00+00:00,Charlotte Bobcats,Detroit Pistons
2010-12-28 00:30:00+00:00,Golden State Warriors,Philadelphia 76ers
2010-12-28 00:30:00+00:00,Houston Rockets,Washington Wizards
2010-12-28 00:00:00+00:00,Memphis Grizzlies,Toronto Raptors
2010-12-28 00:00:00+00:00,Milwaukee Bucks,Atlanta Hawks
2010-12-28 00:00:00+00:00,Minnesota Timberwolves,New Orleans Hornets
2010-12-28 00:00:00+00:00,New Jersey Nets,Orlando Magic
2010-12-28 00:00:00+00:00,Oklahoma City Thunder,Dallas Mavericks
2010-12-28 00:00:00+00:00,Sacramento Kings,Los Angeles Clippers
2010-12-28 00:00:00+00:00,Utah Jazz,Portland Trail Blazers
2010-12-29 00:00:00+00:00,Chicago Bulls,Milwaukee Bucks
2010-12-29 00:00:00+00:00,Cleveland Cavaliers,Orlando Magic
2010-12-29 00:30:00+00:00,Dallas Mavericks,Toronto Raptors
2010-12-29 00:00:00+00:00,Denver Nuggets,Portland Trail Blazers
2010-12-29 00:00:00+00:00,Indiana Pacers,Boston Celtics
2010-12-29 00:30:00+00:00,Miami Heat,New York Knicks
2010-12-29 00:30:00+00:00,San Antonio Spurs,Los Angeles Lakers
2010-12-30 00:00:00+00:00,Atlanta Hawks,Golden State Warriors
2010-12-30 00:00:00+00:00,Charlotte Bobcats,Cleveland Cavaliers
2010-12-30 00:30:00+00:00,Detroit Pistons,Boston Celtics
2010-12-30 00:30:00+00:00,Houston Rockets,Miami Heat
2010-12-30 00:30:00+00:00,Los Angeles Clippers,Utah Jazz
2010-12-30 00:00:00+00:00,Minnesota Timberwolves,Denver Nuggets
2010-12-30 00:00:00+00:00,New Orleans Hornets,Los Angeles Lakers
2010-12-30 00:00:00+00:00,Oklahoma City Thunder,New Jersey Nets
2010-12-30 00:00:00+00:00,Phoenix Suns,Philadelphia 76ers
2010-12-30 00:00:00+00:00,Sacramento Kings,Memphis Grizzlies
2010-12-30 00:00:00+00:00,Washington Wizards,Indiana Pacers
2010-12-31 01:30:00+00:00,Dallas Mavericks,San Antonio Spurs
2010-12-31 00:00:00+00:00,Orlando Magic,New York Knicks
2010-12-31 00:00:00+00:00,Portland Trail Blazers,Utah Jazz
2010-12-31 20:00:00+00:00,Boston Celtics,New Orleans Hornets
2010-12-31 20:00:00+00:00,Charlotte Bobcats,Golden State Warriors
2010-12-31 19:00:00+00:00,Chicago Bulls,New Jersey Nets
2010-12-31 23:00:00+00:00,Houston Rockets,Toronto Raptors
2010-12-31 20:00:00+00:00,Indiana Pacers,Washington Wizards
2011-01-01 00:30:00+00:00,Los Angeles Lakers,Philadelphia 76ers
2011-01-01 00:00:00+00:00,Oklahoma City Thunder,Atlanta Hawks
2011-01-01 00:00:00+00:00,Phoenix Suns,Detroit Pistons
2011-01-01 23:00:00+00:00,Chicago Bulls,Cleveland Cavaliers
2011-01-02 00:00:00+00:00,Denver Nuggets,Sacramento Kings
2011-01-02 00:30:00+00:00,Miami Heat,Golden State Warriors
2011-01-02 01:00:00+00:00,Milwaukee Bucks,Dallas Mavericks
2011-01-02 00:00:00+00:00,Minnesota Timberwolves,New Jersey Nets
2011-01-02 00:30:00+00:00,San Antonio Spurs,Oklahoma City Thunder
2011-01-02 00:00:00+00:00,Utah Jazz,Memphis Grizzlies
2011-01-02 00:00:00+00:00,Washington Wizards,New Orleans Hornets
2011-01-03 00:00:00+00:00,Cleveland Cavaliers,Dallas Mavericks
2011-01-02 17:30:00+00:00,Los Angeles Clippers,Atlanta Hawks
2011-01-02 23:30:00+00:00,Los Angeles Lakers,Memphis Grizzlies
2011-01-02 18:00:00+00:00,New York Knicks,Indiana Pacers
2011-01-02 23:00:00+00:00,Portland Trail Blazers,Houston Rockets
2011-01-02 23:00:00+00:00,Sacramento Kings,Phoenix Suns
2011-01-02 23:00:00+00:00,Toronto Raptors,Boston Celtics
2011-01-04 00:30:00+00:00,Boston Celtics,Minnesota Timberwolves
2011-01-04 00:00:00+00:00,Charlotte Bobcats,Miami Heat
2011-01-04 00:00:00+00:00,Denver Nuggets,Houston Rockets
2011-01-04 00:00:00+00:00,New Orleans Hornets,Philadelphia 76ers
2011-01-04 00:00:00+00:00,Orlando Magic,Golden State Warriors
2011-01-04 00:00:00+00:00,Utah Jazz,Detroit Pistons
2011-01-05 00:00:00+00:00,Chicago Bulls,Toronto Raptors
2011-01-05 00:30:00+00:00,Dallas Mavericks,Portland Trail Blazers
2011-01-05 00:30:00+00:00,Los Angeles Lakers,Detroit Pistons
2011-01-05 00:00:00+00:00,Memphis Grizzlies,Oklahoma City Thunder
2011-01-05 00:30:00+00:00,Miami Heat,Milwaukee Bucks
2011-01-05 00:30:00+00:00,New York Knicks,San Antonio Spurs
2011-01-05 00:00:00+00:00,Sacramento Kings,Atlanta Hawks
2011-01-06 00:30:00+00:00,Boston Celtics,San Antonio Spurs
2011-01-06 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors
2011-01-06 00:30:00+00:00,Houston Rockets,Portland Trail Blazers
2011-01-06 00:30:00+00:00,Los Angeles Clippers,Denver Nuggets
2011-01-06 00:00:00+00:00,Minnesota Timberwolves,Charlotte Bobcats
2011-01-06 00:00:00+00:00,New Jersey Nets,Chicago Bulls
2011-01-06 00:00:00+00:00,New Orleans Hornets,Golden State Warriors
2011-01-06 00:00:00+00:00,Orlando Magic,Milwaukee Bucks
2011-01-06 00:00:00+00:00,Philadelphia 76ers,Washington Wizards
2011-01-06 01:30:00+00:00,Phoenix Suns,Los Angeles Lakers
2011-01-06 00:00:00+00:00,Utah Jazz,Atlanta Hawks
2011-01-07 00:00:00+00:00,Dallas Mavericks,Oklahoma City Thunder
2011-01-07 00:30:00+00:00,Sacramento Kings,Denver Nuggets
2011-01-08 00:30:00+00:00,Boston Celtics,Toronto Raptors
2011-01-08 00:30:00+00:00,Golden State Warriors,Cleveland Cavaliers
2011-01-08 00:00:00+00:00,Indiana Pacers,San Antonio Spurs
2011-01-08 00:30:00+00:00,Los Angeles Lakers,New Orleans Hornets
2011-01-08 00:00:00+00:00,Memphis Grizzlies,Utah Jazz
2011-01-08 00:30:00+00:00,Milwaukee Bucks,Miami Heat
2011-01-08 00:00:00+00:00,Minnesota Timberwolves,Portland Trail Blazers
2011-01-08 01:00:00+00:00,Orlando Magic,Houston Rockets
2011-01-08 00:00:00+00:00,Philadelphia 76ers,Chicago Bulls
2011-01-08 01:30:00+00:00,Phoenix Suns,New York Knicks
2011-01-08 00:00:00+00:00,Washington Wizards,New Jersey Nets
2011-01-09 00:00:00+00:00,Atlanta Hawks,Indiana Pacers
2011-01-09 00:00:00+00:00,Charlotte Bobcats,Washington Wizards
2011-01-09 00:00:00+00:00,Chicago Bulls,Boston Celtics
2011-01-09 00:30:00+00:00,Dallas Mavericks,Orlando Magic
2011-01-09 00:30:00+00:00,Detroit Pistons,Philadelphia 76ers
2011-01-09 00:30:00+00:00,Houston Rockets,Utah Jazz
2011-01-09 00:00:00+00:00,New Jersey Nets,Milwaukee Bucks
2011-01-09 00:00:00+00:00,Oklahoma City Thunder,Memphis Grizzlies
2011-01-10 00:00:00+00:00,Denver Nuggets,New Orleans Hornets
2011-01-09 17:30:00+00:00,Los Angeles Clippers,Golden State Warriors
2011-01-09 23:30:00+00:00,Los Angeles Lakers,New York Knicks
2011-01-09 23:00:00+00:00,Phoenix Suns,Cleveland Cavaliers
2011-01-09 23:00:00+00:00,Portland Trail Blazers,Miami Heat
2011-01-09 23:00:00+00:00,San Antonio Spurs,Minnesota Timberwolves
2011-01-09 18:00:00+00:00,Toronto Raptors,Sacramento Kings
2011-01-11 00:30:00+00:00,Boston Celtics,Houston Rockets
2011-01-11 00:00:00+00:00,Charlotte Bobcats,Memphis Grizzlies
2011-01-11 00:00:00+00:00,Chicago Bulls,Detroit Pistons
2011-01-12 00:00:00+00:00,Denver Nuggets,Phoenix Suns
2011-01-12 00:30:00+00:00,Los Angeles Lakers,Cleveland Cavaliers
2011-01-12 00:00:00+00:00,Minnesota Timberwolves,San Antonio Spurs
2011-01-12 00:00:00+00:00,Philadelphia 76ers,Indiana Pacers
2011-01-12 00:00:00+00:00,Portland Trail Blazers,New York Knicks
2011-01-12 00:00:00+00:00,Washington Wizards,Sacramento Kings
2011-01-13 00:30:00+00:00,Boston Celtics,Sacramento Kings
2011-01-13 00:00:00+00:00,Charlotte Bobcats,Chicago Bulls
2011-01-13 00:30:00+00:00,Detroit Pistons,Memphis Grizzlies
2011-01-13 00:30:00+00:00,Golden State Warriors,Los Angeles Lakers
2011-01-13 00:30:00+00:00,Houston Rockets,Oklahoma City Thunder
2011-01-13 00:00:00+00:00,Indiana Pacers,Dallas Mavericks
2011-01-13 00:30:00+00:00,Los Angeles Clippers,Miami Heat
2011-01-13 00:00:00+00:00,Milwaukee Bucks,San Antonio Spurs
2011-01-13 00:00:00+00:00,New Orleans Hornets,Orlando Magic
2011-01-13 00:00:00+00:00,Phoenix Suns,New Jersey Nets
2011-01-13 00:00:00+00:00,Toronto Raptors,Atlanta Hawks
2011-01-13 00:00:00+00:00,Utah Jazz,New York Knicks
2011-01-14 01:30:00+00:00,Denver Nuggets,Miami Heat
2011-01-14 00:00:00+00:00,Minnesota Timberwolves,Washington Wizards
2011-01-14 00:00:00+00:00,Oklahoma City Thunder,Orlando Magic
2011-01-15 00:30:00+00:00,Boston Celtics,Charlotte Bobcats
2011-01-15 00:30:00+00:00,Golden State Warriors,Los Angeles Clippers
2011-01-15 00:30:00+00:00,Houston Rockets,New Orleans Hornets
2011-01-15 00:00:00+00:00,Indiana Pacers,Chicago Bulls
2011-01-15 00:30:00+00:00,Los Angeles Lakers,New Jersey Nets
2011-01-15 00:30:00+00:00,New York Knicks,Sacramento Kings
2011-01-15 00:00:00+00:00,Philadelphia 76ers,Milwaukee Bucks
2011-01-15 01:30:00+00:00,Phoenix Suns,Portland Trail Blazers
2011-01-15 00:00:00+00:00,San Antonio Spurs,Dallas Mavericks
2011-01-15 00:00:00+00:00,Toronto Raptors,Detroit Pistons
2011-01-15 00:00:00+00:00,Utah Jazz,Cleveland Cavaliers
2011-01-16 00:00:00+00:00,Atlanta Hawks,Houston Rockets
2011-01-16 00:00:00+00:00,Charlotte Bobcats,New Orleans Hornets
2011-01-16 00:00:00+00:00,Chicago Bulls,Miami Heat
2011-01-16 00:00:00+00:00,Denver Nuggets,Cleveland Cavaliers
2011-01-16 00:30:00+00:00,Detroit Pistons,Sacramento Kings
2011-01-16 00:00:00+00:00,Memphis Grizzlies,Dallas Mavericks
2011-01-16 00:00:00+00:00,Minnesota Timberwolves,Orlando Magic
2011-01-16 00:00:00+00:00,Portland Trail Blazers,New Jersey Nets
2011-01-16 00:00:00+00:00,Washington Wizards,Toronto Raptors
2011-01-16 17:30:00+00:00,Los Angeles Clippers,Los Angeles Lakers
2011-01-17 01:00:00+00:00,San Antonio Spurs,Denver Nuggets
2011-01-17 21:00:00+00:00,Atlanta Hawks,Sacramento Kings
2011-01-18 01:00:00+00:00,Boston Celtics,Orlando Magic
2011-01-17 20:30:00+00:00,Detroit Pistons,Dallas Mavericks
2011-01-17 18:00:00+00:00,Golden State Warriors,New Jersey Nets
2011-01-17 19:00:00+00:00,Houston Rockets,Milwaukee Bucks
2011-01-17 17:30:00+00:00,Los Angeles Clippers,Indiana Pacers
2011-01-18 00:30:00+00:00,Los Angeles Lakers,Oklahoma City Thunder
2011-01-17 17:00:00+00:00,Memphis Grizzlies,Chicago Bulls
2011-01-17 19:00:00+00:00,New Orleans Hornets,Toronto Raptors
2011-01-17 18:00:00+00:00,New York Knicks,Phoenix Suns
2011-01-17 19:00:00+00:00,Philadelphia 76ers,Charlotte Bobcats
2011-01-18 00:00:00+00:00,Portland Trail Blazers,Minnesota Timberwolves
2011-01-17 18:00:00+00:00,Washington Wizards,Utah Jazz
2011-01-19 00:00:00+00:00,Chicago Bulls,Charlotte Bobcats
2011-01-19 00:30:00+00:00,Miami Heat,Atlanta Hawks
2011-01-20 00:30:00+00:00,Boston Celtics,Detroit Pistons
2011-01-20 00:00:00+00:00,Cleveland Cavaliers,Phoenix Suns
2011-01-20 01:00:00+00:00,Dallas Mavericks,Los Angeles Lakers
2011-01-20 00:00:00+00:00,Denver Nuggets,Oklahoma City Thunder
2011-01-20 00:30:00+00:00,Golden State Warriors,Indiana Pacers
2011-01-20 00:30:00+00:00,Houston Rockets,New York Knicks
2011-01-20 00:30:00+00:00,Los Angeles Clippers,Minnesota Timberwolves
2011-01-20 00:00:00+00:00,Milwaukee Bucks,Washington Wizards
2011-01-20 00:00:00+00:00,New Jersey Nets,Utah Jazz
2011-01-20 00:00:00+00:00,New Orleans Hornets,Memphis Grizzlies
2011-01-20 00:00:00+00:00,Orlando Magic,Philadelphia 76ers
2011-01-20 00:00:00+00:00,Sacramento Kings,Portland Trail Blazers
2011-01-20 00:30:00+00:00,San Antonio Spurs,Toronto Raptors
2011-01-21 00:00:00+00:00,Charlotte Bobcats,Philadelphia 76ers
2011-01-21 00:00:00+00:00,Chicago Bulls,Dallas Mavericks
2011-01-21 00:30:00+00:00,Portland Trail Blazers,Los Angeles Clippers
2011-01-22 00:30:00+00:00,Atlanta Hawks,New Orleans Hornets
2011-01-22 00:30:00+00:00,Boston Celtics,Utah Jazz
2011-01-22 00:30:00+00:00,Cleveland Cavaliers,Milwaukee Bucks
2011-01-22 01:30:00+00:00,Denver Nuggets,Los Angeles Lakers
2011-01-22 00:30:00+00:00,Golden State Warriors,Sacramento Kings
2011-01-22 00:00:00+00:00,Memphis Grizzlies,Houston Rockets
2011-01-22 00:00:00+00:00,New Jersey Nets,Detroit Pistons
2011-01-22 00:00:00+00:00,Orlando Magic,Toronto Raptors
2011-01-22 00:00:00+00:00,San Antonio Spurs,New York Knicks
2011-01-22 00:00:00+00:00,Washington Wizards,Phoenix Suns
2011-01-23 00:00:00+00:00,Charlotte Bobcats,Atlanta Hawks
2011-01-23 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers
2011-01-23 00:30:00+00:00,Detroit Pistons,Phoenix Suns
2011-01-23 00:30:00+00:00,Houston Rockets,Orlando Magic
2011-01-23 00:30:00+00:00,Los Angeles Clippers,Golden State Warriors
2011-01-23 00:30:00+00:00,Miami Heat,Toronto Raptors
2011-01-23 00:30:00+00:00,Milwaukee Bucks,Memphis Grizzlies
2011-01-23 00:00:00+00:00,New Jersey Nets,Dallas Mavericks
2011-01-23 00:00:00+00:00,New Orleans Hornets,San Antonio Spurs
2011-01-23 00:00:00+00:00,Oklahoma City Thunder,New York Knicks
2011-01-23 00:30:00+00:00,Philadelphia 76ers,Utah Jazz
2011-01-23 00:00:00+00:00,Portland Trail Blazers,Indiana Pacers
2011-01-23 00:00:00+00:00,Washington Wizards,Boston Celtics
2011-01-23 23:00:00+00:00,Denver Nuggets,Indiana Pacers
2011-01-25 00:00:00+00:00,Chicago Bulls,Milwaukee Bucks
2011-01-25 00:30:00+00:00,Golden State Warriors,San Antonio Spurs
2011-01-25 00:00:00+00:00,Minnesota Timberwolves,Houston Rockets
2011-01-25 00:00:00+00:00,New Jersey Nets,Cleveland Cavaliers
2011-01-25 00:00:00+00:00,New Orleans Hornets,Oklahoma City Thunder
2011-01-25 00:30:00+00:00,New York Knicks,Washington Wizards
2011-01-25 00:00:00+00:00,Orlando Magic,Detroit Pistons
2011-01-25 00:00:00+00:00,Philadelphia 76ers,Phoenix Suns
2011-01-25 00:00:00+00:00,Portland Trail Blazers,Sacramento Kings
2011-01-25 00:00:00+00:00,Toronto Raptors,Memphis Grizzlies
2011-01-26 00:30:00+00:00,Boston Celtics,Cleveland Cavaliers
2011-01-26 00:30:00+00:00,Dallas Mavericks,Los Angeles Clippers
2011-01-26 00:30:00+00:00,Los Angeles Lakers,Utah Jazz
2011-01-26 00:00:00+00:00,Sacramento Kings,Charlotte Bobcats
2011-01-26 00:00:00+00:00,Washington Wizards,Denver Nuggets
2011-01-27 00:30:00+00:00,Detroit Pistons,Denver Nuggets
2011-01-27 00:30:00+00:00,Golden State Warriors,New Orleans Hornets
2011-01-27 00:30:00+00:00,Houston Rockets,Los Angeles Clippers
2011-01-27 00:00:00+00:00,Indiana Pacers,Orlando Magic
2011-01-27 00:00:00+00:00,Milwaukee Bucks,Atlanta Hawks
2011-01-27 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder
2011-01-27 00:00:00+00:00,New Jersey Nets,Memphis Grizzlies
2011-01-27 00:00:00+00:00,Phoenix Suns,Charlotte Bobcats
2011-01-27 00:00:00+00:00,Toronto Raptors,Philadelphia 76ers
2011-01-27 00:30:00+00:00,Utah Jazz,San Antonio Spurs
2011-01-28 00:30:00+00:00,Dallas Mavericks,Houston Rockets
2011-01-28 01:00:00+00:00,New York Knicks,Miami Heat
2011-01-28 00:30:00+00:00,Portland Trail Blazers,Boston Celtics
2011-01-29 00:30:00+00:00,Atlanta Hawks,New York Knicks
2011-01-29 00:00:00+00:00,Chicago Bulls,Orlando Magic
2011-01-29 00:30:00+00:00,Cleveland Cavaliers,Denver Nuggets
2011-01-29 00:30:00+00:00,Golden State Warriors,Charlotte Bobcats
2011-01-29 00:00:00+00:00,Indiana Pacers,New Jersey Nets
2011-01-29 00:30:00+00:00,Los Angeles Lakers,Sacramento Kings
2011-01-29 00:30:00+00:00,Miami Heat,Detroit Pistons
2011-01-29 00:00:00+00:00,Oklahoma City Thunder,Washington Wizards
2011-01-29 00:00:00+00:00,Philadelphia 76ers,Memphis Grizzlies
2011-01-29 01:30:00+00:00,Phoenix Suns,Boston Celtics
2011-01-29 00:00:00+00:00,Toronto Raptors,Milwaukee Bucks
2011-01-29 00:00:00+00:00,Utah Jazz,Minnesota Timberwolves
2011-01-30 00:00:00+00:00,Chicago Bulls,Indiana Pacers
2011-01-30 00:30:00+00:00,Dallas Mavericks,Atlanta Hawks
2011-01-30 00:30:00+00:00,Los Angeles Clippers,Charlotte Bobcats
2011-01-30 00:00:00+00:00,Memphis Grizzlies,Washington Wizards
2011-01-30 00:30:00+00:00,Milwaukee Bucks,New Jersey Nets
2011-01-30 00:00:00+00:00,Minnesota Timberwolves,Toronto Raptors
2011-01-30 00:00:00+00:00,Sacramento Kings,New Orleans Hornets
2011-01-30 00:30:00+00:00,San Antonio Spurs,Houston Rockets
2011-01-31 00:00:00+00:00,Golden State Warriors,Utah Jazz
2011-01-30 17:30:00+00:00,Los Angeles Lakers,Boston Celtics
2011-01-31 00:30:00+00:00,New York Knicks,Detroit Pistons
2011-01-30 17:00:00+00:00,Oklahoma City Thunder,Miami Heat
2011-01-30 23:00:00+00:00,Orlando Magic,Cleveland Cavaliers
2011-01-30 23:00:00+00:00,Philadelphia 76ers,Denver Nuggets
2011-01-30 23:00:00+00:00,Phoenix Suns,New Orleans Hornets
2011-02-01 00:30:00+00:00,Dallas Mavericks,Washington Wizards
2011-02-01 00:00:00+00:00,Indiana Pacers,Toronto Raptors
2011-02-01 00:30:00+00:00,Los Angeles Clippers,Milwaukee Bucks
2011-02-01 00:00:00+00:00,Memphis Grizzlies,Orlando Magic
2011-02-01 00:30:00+00:00,Miami Heat,Cleveland Cavaliers
2011-02-01 00:00:00+00:00,New Jersey Nets,Denver Nuggets
2011-02-01 00:00:00+00:00,Utah Jazz,Charlotte Bobcats
2011-02-02 00:30:00+00:00,Los Angeles Lakers,Houston Rockets
2011-02-02 00:00:00+00:00,New Orleans Hornets,Washington Wizards
2011-02-02 00:00:00+00:00,Portland Trail Blazers,San Antonio Spurs
2011-02-02 00:00:00+00:00,Sacramento Kings,Boston Celtics
2011-02-03 00:00:00+00:00,Atlanta Hawks,Toronto Raptors
2011-02-03 00:00:00+00:00,Cleveland Cavaliers,Indiana Pacers
2011-02-03 00:00:00+00:00,Denver Nuggets,Portland Trail Blazers
2011-02-03 00:30:00+00:00,Detroit Pistons,Charlotte Bobcats
2011-02-03 00:30:00+00:00,Los Angeles Clippers,Chicago Bulls
2011-02-03 00:00:00+00:00,Minnesota Timberwolves,Memphis Grizzlies
2011-02-03 00:00:00+00:00,New Jersey Nets,Philadelphia 76ers
2011-02-03 00:30:00+00:00,New York Knicks,Dallas Mavericks
2011-02-03 00:00:00+00:00,Oklahoma City Thunder,New Orleans Hornets
2011-02-03 00:00:00+00:00,Phoenix Suns,Milwaukee Bucks
2011-02-03 00:00:00+00:00,Utah Jazz,Houston Rockets
2011-02-04 00:30:00+00:00,Golden State Warriors,Milwaukee Bucks
2011-02-04 00:30:00+00:00,Los Angeles Lakers,San Antonio Spurs
2011-02-04 01:00:00+00:00,Orlando Magic,Miami Heat
2011-02-05 00:30:00+00:00,Atlanta Hawks,Los Angeles Clippers
2011-02-05 01:00:00+00:00,Boston Celtics,Dallas Mavericks
2011-02-05 00:00:00+00:00,Charlotte Bobcats,Miami Heat
2011-02-05 01:30:00+00:00,Denver Nuggets,Utah Jazz
2011-02-05 00:30:00+00:00,Detroit Pistons,New Jersey Nets
2011-02-05 00:00:00+00:00,Indiana Pacers,Portland Trail Blazers
2011-02-05 00:00:00+00:00,Memphis Grizzlies,Cleveland Cavaliers
2011-02-05 00:00:00+00:00,Philadelphia 76ers,New York Knicks
2011-02-05 00:00:00+00:00,Phoenix Suns,Oklahoma City Thunder
2011-02-05 00:00:00+00:00,Sacramento Kings,San Antonio Spurs
2011-02-05 00:00:00+00:00,Toronto Raptors,Minnesota Timberwolves
2011-02-05 00:00:00+00:00,Washington Wizards,Orlando Magic
2011-02-06 00:00:00+00:00,Charlotte Bobcats,Dallas Mavericks
2011-02-06 00:30:00+00:00,Cleveland Cavaliers,Portland Trail Blazers
2011-02-06 00:30:00+00:00,Golden State Warriors,Chicago Bulls
2011-02-06 00:30:00+00:00,Houston Rockets,Memphis Grizzlies
2011-02-06 00:30:00+00:00,Milwaukee Bucks,Detroit Pistons
2011-02-06 00:30:00+00:00,Minnesota Timberwolves,Denver Nuggets
2011-02-06 00:00:00+00:00,New Orleans Hornets,Los Angeles Lakers
2011-02-06 00:00:00+00:00,Utah Jazz,Oklahoma City Thunder
2011-02-06 00:00:00+00:00,Washington Wizards,Atlanta Hawks
2011-02-06 19:30:00+00:00,Boston Celtics,Orlando Magic
2011-02-06 17:00:00+00:00,Miami Heat,Los Angeles Clippers
2011-02-06 17:00:00+00:00,New Jersey Nets,Indiana Pacers
2011-02-06 17:00:00+00:00,New York Knicks,Philadelphia 76ers
2011-02-08 00:00:00+00:00,Charlotte Bobcats,Boston Celtics
2011-02-08 00:30:00+00:00,Dallas Mavericks,Cleveland Cavaliers
2011-02-08 00:00:00+00:00,Denver Nuggets,Houston Rockets
2011-02-08 00:30:00+00:00,Golden State Warriors,Phoenix Suns
2011-02-08 00:00:00+00:00,Memphis Grizzlies,Los Angeles Lakers
2011-02-08 00:00:00+00:00,New Orleans Hornets,Minnesota Timberwolves
2011-02-08 00:00:00+00:00,Portland Trail Blazers,Chicago Bulls
2011-02-08 00:00:00+00:00,Sacramento Kings,Utah Jazz
2011-02-09 00:00:00+00:00,Atlanta Hawks,Philadelphia 76ers
2011-02-09 00:30:00+00:00,Detroit Pistons,San Antonio Spurs
2011-02-09 00:30:00+00:00,Houston Rockets,Minnesota Timberwolves
2011-02-09 00:30:00+00:00,Miami Heat,Indiana Pacers
2011-02-09 00:00:00+00:00,Milwaukee Bucks,Toronto Raptors
2011-02-09 00:00:00+00:00,Oklahoma City Thunder,Memphis Grizzlies
2011-02-09 00:00:00+00:00,Orlando Magic,Los Angeles Clippers
2011-02-10 00:00:00+00:00,Cleveland Cavaliers,Detroit Pistons
2011-02-10 00:30:00+00:00,Golden State Warriors,Denver Nuggets
