Blake,Griffin,2015-03-31,LAC,GSW,True,2551.0,16,25,0,0,8,8,2,10,12,5,1,3,3,4,40
Kawhi,Leonard,2015-03-31,SAS,MIA,False,2275.0,8,13,1,3,5,6,1,8,9,3,4,2,1,2,22
Andre,Drummond,2015-03-31,DET,ATL,True,1865.0,8,11,0,0,6,11,6,7,13,1,2,1,1,1,22
George,Hill,2015-03-31,IND,BRK,False,1915.0,10,17,4,8,4,5,0,6,6,3,0,0,0,1,28
Chris,Paul,2015-03-31,LAC,GSW,True,2363.0,7,17,1,6,12,12,1,1,2,9,1,0,2,4,27
Brook,Lopez,2015-03-31,BRK,IND,True,2385.0,11,17,0,0,2,2,2,9,11,2,0,2,0,3,24
Stephen,Curry,2015-03-31,GSW,LAC,False,2171.0,8,15,4,6,7,7,1,0,1,4,1,0,3,3,27
Joe,Johnson,2015-03-31,BRK,IND,True,2080.0,6,13,3,6,6,6,1,5,6,4,0,0,1,0,21
Klay,Thompson,2015-03-31,GSW,LAC,False,2054.0,8,21,3,7,6,7,2,6,8,4,1,0,1,2,25
C.J.,Watson,2015-03-31,IND,BRK,False,1699.0,4,5,2,3,3,4,0,6,6,6,2,1,2,3,13
Deron,Williams,2015-03-31,BRK,IND,True,1817.0,4,6,1,1,2,3,0,6,6,8,2,0,0,5,11
Thabo,Sefolosha,2015-03-31,ATL,DET,False,1456.0,7,14,2,3,3,3,1,4,5,2,1,0,1,1,19
Alan,Anderson,2015-03-31,BRK,IND,True,1414.0,7,11,3,4,3,3,0,2,2,1,0,0,0,4,20
David,Lee,2015-03-31,GSW,LAC,False,1778.0,8,12,0,0,1,2,3,4,7,1,0,0,0,2,17
Reggie,Jackson,2015-03-31,DET,ATL,True,1340.0,5,9,2,3,0,0,0,4,4,11,0,0,2,1,12
Tim,Duncan,2015-03-31,SAS,MIA,False,1418.0,5,10,0,0,2,2,2,9,11,1,1,3,0,2,12
David,West,2015-03-31,IND,BRK,False,1609.0,4,10,0,0,6,7,1,5,6,6,0,1,1,2,14
Al,Horford,2015-03-31,ATL,DET,False,1424.0,8,10,0,0,0,0,2,3,5,2,0,0,2,2,16
Kentavious,Caldwell-Pope,2015-03-31,DET,ATL,True,1935.0,7,16,3,9,1,1,0,1,1,3,1,0,0,2,18
Hassan,Whiteside,2015-03-31,MIA,SAS,True,1398.0,5,7,0,0,0,0,1,5,6,1,2,2,0,3,10
John,Lucas,2015-03-31,DET,ATL,True,1290.0,7,11,1,3,0,0,0,1,1,3,2,0,2,1,15
Shelvin,Mack,2015-03-31,ATL,DET,False,1456.0,6,9,0,2,0,0,0,3,3,5,1,0,2,0,12
Anthony,Tolliver,2015-03-31,DET,ATL,True,2424.0,4,9,3,7,2,2,1,9,10,1,0,0,1,1,13
Tony,Parker,2015-03-31,SAS,MIA,False,1564.0,7,12,0,0,2,2,0,2,2,5,1,0,4,2,16
Cory,Joseph,2015-03-31,SAS,MIA,False,1351.0,2,5,0,0,3,4,2,1,3,4,4,0,1,3,7
Marreese,Speights,2015-03-31,GSW,LAC,False,906.0,5,9,0,0,3,4,1,1,2,1,1,0,0,2,13
Goran,Dragic,2015-03-31,MIA,SAS,True,2355.0,6,14,1,3,6,6,1,0,1,3,0,0,4,2,19
Tyler,Johnson,2015-03-31,MIA,SAS,True,1504.0,3,7,0,1,2,2,1,2,3,2,3,0,0,1,8
Luis,Scola,2015-03-31,IND,BRK,False,1271.0,4,10,0,1,5,5,1,8,9,1,0,0,1,2,13
Damjan,Rudez,2015-03-31,IND,BRK,False,1112.0,5,6,2,2,0,0,0,0,0,2,0,0,1,2,12
Joel,Anthony,2015-03-31,DET,ATL,True,1015.0,2,2,0,0,1,1,0,4,4,1,1,4,0,3,5
Andre,Iguodala,2015-03-31,GSW,LAC,False,1753.0,0,3,0,2,6,9,0,1,1,7,1,0,0,0,6
Markel,Brown,2015-03-31,BRK,IND,True,1870.0,3,8,2,4,2,4,0,5,5,1,1,0,0,0,10
Jeff,Teague,2015-03-31,ATL,DET,False,1424.0,4,7,1,2,0,0,1,0,1,4,1,0,2,1,9
Thaddeus,Young,2015-03-31,BRK,IND,True,2365.0,4,11,0,3,0,0,2,5,7,4,1,0,0,2,8
Tayshaun,Prince,2015-03-31,DET,ATL,True,1527.0,4,9,1,1,0,0,1,2,3,2,2,1,2,0,9
DeAndre,Jordan,2015-03-31,LAC,GSW,True,2371.0,1,5,0,0,3,6,4,11,15,0,0,3,0,4,5
Matt,Bonner,2015-03-31,SAS,MIA,False,796.0,2,2,2,2,0,0,0,1,1,2,0,0,0,0,6
Leandro,Barbosa,2015-03-31,GSW,LAC,False,706.0,3,6,1,3,0,0,1,3,4,1,1,0,0,1,7
Matt,Barnes,2015-03-31,LAC,GSW,True,2312.0,3,9,2,6,0,0,2,4,6,2,1,1,0,5,8
Andrew,Bogut,2015-03-31,GSW,LAC,False,1805.0,3,5,0,0,0,1,2,7,9,5,0,1,2,6,6
Kyle,Korver,2015-03-31,ATL,DET,False,1424.0,4,7,3,4,0,1,0,3,3,2,0,0,3,0,11
Jarrett,Jack,2015-03-31,BRK,IND,True,1129.0,4,11,0,0,5,6,0,1,1,4,0,0,2,3,13
DeMarre,Carroll,2015-03-31,ATL,DET,False,1424.0,5,7,0,1,0,1,2,2,4,0,0,0,2,1,10
J.J.,Redick,2015-03-31,LAC,GSW,True,2467.0,4,12,1,6,5,5,0,1,1,3,0,0,3,1,14
Solomon,Hill,2015-03-31,IND,BRK,False,2020.0,3,7,3,5,0,0,0,2,2,3,0,0,1,3,9
Mario,Chalmers,2015-03-31,MIA,SAS,True,1417.0,4,7,2,2,0,0,0,0,0,3,1,0,3,3,10
Austin,Daye,2015-03-31,ATL,DET,False,440.0,1,1,1,1,0,0,0,1,1,2,2,0,1,1,3
Festus,Ezeli,2015-03-31,GSW,LAC,False,673.0,3,3,0,0,0,0,0,3,3,0,0,0,1,0,6
Paul,Millsap,2015-03-31,ATL,DET,False,1424.0,1,7,0,2,2,3,0,4,4,4,2,0,0,2,4
Marco,Belinelli,2015-03-31,SAS,MIA,False,1388.0,2,6,2,4,0,0,0,2,2,2,0,0,0,1,6
Chris,Andersen,2015-03-31,MIA,SAS,True,1410.0,2,8,0,0,0,0,5,5,10,1,2,2,4,1,4
Roy,Hibbert,2015-03-31,IND,BRK,False,1176.0,3,11,0,1,1,1,2,1,3,0,1,3,1,1,7
Caron,Butler,2015-03-31,DET,ATL,True,1353.0,3,6,1,3,0,0,0,0,0,1,1,0,2,1,7
James,Ennis,2015-03-31,MIA,SAS,True,1601.0,2,7,1,4,2,2,1,3,4,0,1,0,1,3,7
Mike,Muscala,2015-03-31,ATL,DET,False,1456.0,2,9,0,1,2,2,6,7,13,1,0,0,3,3,6
Tiago,Splitter,2015-03-31,SAS,MIA,False,1357.0,3,6,0,0,1,2,0,6,6,0,1,1,3,2,7
Boris,Diaw,2015-03-31,SAS,MIA,False,1520.0,5,12,1,3,0,0,1,1,2,2,0,0,3,2,11
Austin,Rivers,2015-03-31,LAC,GSW,True,899.0,3,6,1,2,0,2,0,1,1,0,1,1,2,0,7
Kent,Bazemore,2015-03-31,ATL,DET,False,1456.0,2,6,1,4,0,0,0,3,3,3,0,0,1,2,5
Reggie,Williams,2015-03-31,SAS,MIA,False,72.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
Hedo,Turkoglu,2015-03-31,LAC,GSW,True,568.0,2,4,1,2,0,0,0,0,0,0,0,0,0,2,5
Dwyane,Wade,2015-03-31,MIA,SAS,True,2014.0,6,20,1,3,2,2,1,4,5,1,0,0,3,2,15
Mason,Plumlee,2015-03-31,BRK,IND,True,739.0,1,2,0,0,2,4,1,2,3,1,0,1,1,5,4
Lavoy,Allen,2015-03-31,IND,BRK,False,916.0,2,7,0,0,0,0,1,1,2,1,0,0,0,0,4
Ian,Mahinmi,2015-03-31,IND,BRK,False,773.0,1,1,0,0,0,0,0,1,1,0,0,1,0,4,2
Shaun,Livingston,2015-03-31,GSW,LAC,False,947.0,0,3,0,0,2,2,0,1,1,3,1,0,2,1,2
Michael,Beasley,2015-03-31,MIA,SAS,True,1086.0,3,6,0,0,0,0,0,2,2,0,0,0,2,2,6
Spencer,Dinwiddie,2015-03-31,DET,ATL,True,250.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
Zoran,Dragic,2015-03-31,MIA,SAS,True,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Mills,2015-03-31,SAS,MIA,False,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodie,Meeks,2015-03-31,DET,ATL,True,945.0,1,6,0,1,0,0,0,0,0,1,2,0,1,0,2
Danny,Green,2015-03-31,SAS,MIA,False,890.0,1,3,1,3,0,1,0,0,0,1,0,0,1,2,3
Dahntay,Jones,2015-03-31,LAC,GSW,True,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shawne,Williams,2015-03-31,DET,ATL,True,456.0,0,4,0,2,2,2,1,1,2,0,0,0,0,2,2
Aron,Baynes,2015-03-31,SAS,MIA,False,568.0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
Bojan,Bogdanovic,2015-03-31,BRK,IND,True,476.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
James,Michael,2015-03-31,GSW,LAC,False,126.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Spencer,Hawes,2015-03-31,LAC,GSW,True,263.0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0
C.J.,Miles,2015-03-31,IND,BRK,False,383.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Harrison,Barnes,2015-03-31,GSW,LAC,False,1482.0,0,7,0,3,1,2,0,7,7,2,0,0,0,2,1
Henry,Walker,2015-03-31,MIA,SAS,True,1553.0,1,3,0,2,0,0,0,2,2,0,0,0,1,4,2
