Al,Jefferson,2014-11-07,CHO,ATL,True,2466.0,15,24,0,0,4,8,3,6,9,3,1,2,1,3,34
Randy,Foye,2014-11-07,DEN,CLE,True,1890.0,10,19,5,10,3,4,0,2,2,9,0,1,1,2,28
Al,Horford,2014-11-07,ATL,CHO,False,2239.0,11,16,0,0,2,3,2,8,10,2,3,1,1,3,24
Dirk,Nowitzki,2014-11-07,DAL,UTA,False,1688.0,11,18,5,8,0,0,0,10,10,2,1,0,0,3,27
Deron,Williams,2014-11-07,BRK,NYK,True,1958.0,10,15,2,3,7,10,0,1,1,6,1,0,3,2,29
Mike,Dunleavy,2014-11-07,CHI,PHI,False,1852.0,9,15,5,8,4,5,0,3,3,3,0,1,1,0,27
Jimmy,Butler,2014-11-07,CHI,PHI,False,2418.0,8,15,1,3,6,6,4,3,7,5,1,1,1,4,23
DeMarcus,Cousins,2014-11-07,SAC,PHO,False,2083.0,6,14,0,0,13,14,2,16,18,0,0,2,2,6,25
LeBron,James,2014-11-07,CLE,DEN,False,2378.0,8,18,1,5,5,6,0,7,7,11,1,1,3,1,22
Brook,Lopez,2014-11-07,BRK,NYK,True,1844.0,6,10,0,0,8,10,3,6,9,1,1,2,0,4,20
Roy,Hibbert,2014-11-07,IND,BOS,False,1931.0,8,16,0,0,6,6,4,7,11,2,0,4,2,4,22
Tony,Wroten,2014-11-07,PHI,CHI,True,2024.0,11,27,3,10,6,8,2,3,5,7,1,0,2,6,31
Gary,Neal,2014-11-07,CHO,ATL,True,1945.0,6,11,3,5,8,9,1,3,4,2,0,0,1,2,23
Mike,Conley,2014-11-07,MEM,OKC,False,2100.0,7,14,3,4,3,4,1,2,3,5,1,0,0,1,20
Luc,Mbah,2014-11-07,PHI,CHI,True,2000.0,6,12,2,3,2,2,5,6,11,3,0,1,0,1,16
DeMar,DeRozan,2014-11-07,TOR,WAS,True,2136.0,7,13,0,0,11,11,0,3,3,1,1,0,3,2,25
Aaron,Gordon,2014-11-07,ORL,MIN,True,1306.0,6,9,2,2,3,3,1,5,6,1,0,2,0,0,17
Reggie,Jackson,2014-11-07,OKC,MEM,True,2488.0,9,20,4,7,0,1,1,6,7,8,1,0,3,1,22
Kemba,Walker,2014-11-07,CHO,ATL,True,2594.0,6,16,0,4,3,4,1,8,9,10,3,2,2,4,15
Goran,Dragic,2014-11-07,PHO,SAC,True,2779.0,7,17,1,2,7,8,0,3,3,4,2,0,0,4,22
Henry,Sims,2014-11-07,PHI,CHI,True,1565.0,7,10,1,1,1,1,5,3,8,5,0,0,2,3,16
