LeBron,James,2015-04-02,CLE,MIA,True,2127.0,9,16,1,2,4,5,1,7,8,7,1,3,3,3,23
Trevor,Ariza,2015-04-02,HOU,DAL,False,2300.0,6,12,3,7,4,4,2,4,6,6,2,0,0,2,19
Kyrie,Irving,2015-04-02,CLE,MIA,True,2158.0,8,17,3,7,4,4,0,1,1,5,4,0,4,2,23
Dirk,Nowitzki,2015-04-02,DAL,HOU,True,1891.0,7,11,2,3,5,6,1,6,7,0,1,0,1,3,21
Josh,Smith,2015-04-02,HOU,DAL,False,1892.0,4,11,2,5,5,5,5,7,12,3,2,2,2,3,15
Eric,Bledsoe,2015-04-02,PHO,GSW,False,2407.0,6,17,2,5,4,5,1,5,6,11,1,1,2,3,18
Stephen,Curry,2015-04-02,GSW,PHO,True,2012.0,10,22,6,11,2,2,1,7,8,5,0,0,6,3,28
James,Harden,2015-04-02,HOU,DAL,False,2337.0,6,15,2,8,10,12,0,4,4,6,1,0,5,2,24
Brandan,Wright,2015-04-02,PHO,GSW,False,1704.0,6,12,0,0,4,6,5,7,12,0,2,2,3,0,16
Iman,Shumpert,2015-04-02,CLE,MIA,True,1591.0,7,12,3,6,0,0,2,1,3,1,4,0,2,2,17
T.J.,Warren,2015-04-02,PHO,GSW,False,1706.0,8,12,0,2,1,1,0,5,5,2,0,0,0,0,17
Klay,Thompson,2015-04-02,GSW,PHO,True,1949.0,6,14,2,7,2,2,1,2,3,6,0,1,0,1,16
P.J.,Tucker,2015-04-02,PHO,GSW,False,2199.0,4,9,1,1,5,6,1,3,4,4,2,0,1,0,14
Markieff,Morris,2015-04-02,PHO,GSW,False,1993.0,7,10,1,1,2,3,1,11,12,5,0,0,4,5,17
Matthew,Dellavedova,2015-04-02,CLE,MIA,True,1379.0,4,7,4,5,2,2,0,1,1,4,2,0,2,2,14
Hassan,Whiteside,2015-04-02,MIA,CLE,False,1641.0,8,11,0,0,1,3,2,6,8,1,1,0,2,4,17
Andrew,Bogut,2015-04-02,GSW,PHO,True,1360.0,4,7,0,0,0,0,6,3,9,3,1,2,1,1,8
James,Ennis,2015-04-02,MIA,CLE,False,1667.0,3,7,1,4,5,5,2,3,5,2,0,0,0,0,12
Luol,Deng,2015-04-02,MIA,CLE,False,2189.0,7,15,1,3,2,2,3,5,8,2,1,0,2,4,17
Tristan,Thompson,2015-04-02,CLE,MIA,True,1723.0,3,4,0,0,2,4,5,10,15,0,1,1,2,1,8
Amar'e,Stoudemire,2015-04-02,DAL,HOU,True,864.0,5,7,0,0,1,1,2,3,5,0,2,0,1,3,11
Al-Farouq,Aminu,2015-04-02,DAL,HOU,True,1585.0,2,7,1,2,2,3,4,4,8,2,0,4,0,3,7
Tyson,Chandler,2015-04-02,DAL,HOU,True,1788.0,3,5,0,0,2,4,0,8,8,1,1,1,0,1,8
Goran,Dragic,2015-04-02,MIA,CLE,False,1979.0,3,10,2,4,3,3,1,2,3,7,0,1,2,2,11
Tyler,Johnson,2015-04-02,MIA,CLE,False,1546.0,4,9,1,2,2,2,0,2,2,3,2,0,1,2,11
Corey,Brewer,2015-04-02,HOU,DAL,False,1465.0,4,8,0,1,6,7,1,2,3,1,0,0,2,2,14
J.R.,Smith,2015-04-02,CLE,MIA,True,1994.0,4,12,3,10,1,2,0,3,3,4,0,2,0,3,12
James,Michael,2015-04-02,GSW,PHO,True,1320.0,3,5,0,0,2,5,2,6,8,0,1,1,0,3,8
Shaun,Livingston,2015-04-02,GSW,PHO,True,1053.0,3,6,0,0,2,3,1,2,3,3,0,0,0,1,8
Chandler,Parsons,2015-04-02,DAL,HOU,True,1552.0,3,9,3,7,2,2,1,2,3,4,0,0,2,1,11
Rajon,Rondo,2015-04-02,DAL,HOU,True,1390.0,4,6,0,0,0,0,1,3,4,6,0,0,3,2,8
Jason,Terry,2015-04-02,HOU,DAL,False,1740.0,4,9,2,7,0,0,0,4,4,2,1,0,1,3,10
Timofey,Mozgov,2015-04-02,CLE,MIA,True,1372.0,2,4,0,0,3,4,2,6,8,0,0,1,1,3,7
Mario,Chalmers,2015-04-02,MIA,CLE,False,1561.0,2,5,0,1,2,2,0,2,2,7,2,0,4,2,6
Andre,Iguodala,2015-04-02,GSW,PHO,True,1611.0,2,4,1,2,2,2,0,2,2,5,1,1,4,2,7
Leandro,Barbosa,2015-04-02,GSW,PHO,True,931.0,2,5,1,3,0,1,0,1,1,3,2,0,0,2,5
Dwight,Howard,2015-04-02,HOU,DAL,False,1082.0,3,7,0,0,2,2,2,5,7,0,0,0,1,2,8
David,Lee,2015-04-02,GSW,PHO,True,1288.0,3,7,0,0,1,2,2,4,6,1,0,0,0,2,7
Marreese,Speights,2015-04-02,GSW,PHO,True,1102.0,6,12,0,0,0,0,1,5,6,0,0,0,2,2,12
Richard,Jefferson,2015-04-02,DAL,HOU,True,527.0,1,3,1,1,2,2,0,0,0,2,1,0,0,3,5
Pablo,Prigioni,2015-04-02,HOU,DAL,False,1140.0,2,3,2,3,0,0,0,1,1,2,1,0,2,3,6
Gerald,Green,2015-04-02,PHO,GSW,False,545.0,3,7,1,4,0,0,0,2,2,0,0,0,0,0,7
Kendrick,Perkins,2015-04-02,CLE,MIA,True,269.0,2,2,0,0,0,1,0,2,2,0,0,0,0,0,4
Henry,Walker,2015-04-02,MIA,CLE,False,1031.0,1,3,1,2,0,0,0,1,1,1,2,1,0,4,3
Terrence,Jones,2015-04-02,HOU,DAL,False,1333.0,3,6,0,0,1,2,1,4,5,2,1,0,3,4,7
Joey,Dorsey,2015-04-02,HOU,DAL,False,635.0,2,4,0,0,1,6,2,5,7,0,1,0,1,2,5
Justin,Holiday,2015-04-02,GSW,PHO,True,163.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
J.J.,Barea,2015-04-02,DAL,HOU,True,990.0,2,8,0,2,0,0,0,1,1,5,0,0,0,1,4
Monta,Ellis,2015-04-02,DAL,HOU,True,2264.0,7,21,0,7,5,9,0,4,4,2,0,0,4,4,19
Archie,Goodwin,2015-04-02,PHO,GSW,False,1174.0,2,4,0,0,0,0,0,0,0,1,1,0,0,3,4
Marcus,Morris,2015-04-02,PHO,GSW,False,1545.0,5,14,0,4,0,1,1,3,4,1,0,0,1,2,10
Harrison,Barnes,2015-04-02,GSW,PHO,True,1425.0,2,8,0,3,0,0,1,2,3,3,0,0,0,2,4
Nick,Johnson,2015-04-02,HOU,DAL,False,463.0,0,2,0,0,0,0,3,2,5,2,0,0,1,0,0
Chris,Andersen,2015-04-02,MIA,CLE,False,970.0,1,2,0,0,0,0,0,3,3,2,0,0,1,2,2
Charlie,Villanueva,2015-04-02,DAL,HOU,True,202.0,1,2,1,2,0,0,0,1,1,0,0,0,0,2,3
Mike,Miller,2015-04-02,CLE,MIA,True,207.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Festus,Ezeli,2015-04-02,GSW,PHO,True,185.0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,2
James,Jones,2015-04-02,CLE,MIA,True,1351.0,1,5,1,4,3,3,0,0,0,0,0,0,0,5,6
Dwyane,Wade,2015-04-02,MIA,CLE,False,766.0,2,6,1,2,2,4,0,2,2,0,0,0,3,0,7
Joe,Harris,2015-04-02,CLE,MIA,True,229.0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
Reggie,Bullock,2015-04-02,PHO,GSW,False,784.0,0,2,0,1,1,2,0,1,1,1,0,0,0,0,1
Jerel,McNeal,2015-04-02,PHO,GSW,False,168.0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2
Clint,Capela,2015-04-02,HOU,DAL,False,13.0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0
Zoran,Dragic,2015-04-02,MIA,CLE,False,269.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Devin,Harris,2015-04-02,DAL,HOU,True,1346.0,2,5,0,2,0,0,0,0,0,1,1,0,2,6,4
Earl,Barron,2015-04-02,PHO,GSW,False,175.0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0
Michael,Beasley,2015-04-02,MIA,CLE,False,781.0,1,5,0,2,0,0,0,2,2,0,0,0,1,3,2
