Marcin,Gortat,2015-02-28,WAS,DET,True,2315.0,7,12,0,0,2,2,4,13,17,2,3,1,0,2,16
Hassan,Whiteside,2015-02-28,MIA,ATL,True,2030.0,6,8,0,0,2,2,8,16,24,0,0,2,1,2,14
Marc,Gasol,2015-02-28,MEM,MIN,False,2121.0,11,14,0,1,5,9,2,9,11,4,0,2,6,4,27
Kawhi,Leonard,2015-02-28,SAS,PHO,False,1915.0,9,18,0,1,4,4,0,10,10,0,3,2,0,2,22
Deron,Williams,2015-02-28,BRK,DAL,False,2108.0,8,13,4,6,3,4,0,6,6,2,1,0,1,2,23
Nene,Hilario,2015-02-28,WAS,DET,True,1782.0,8,14,0,0,5,6,3,4,7,1,2,0,0,3,21
Al-Farouq,Aminu,2015-02-28,DAL,BRK,True,1439.0,4,4,2,2,2,2,0,5,5,2,4,2,0,3,12
Trey,Burke,2015-02-28,UTA,MIL,True,2157.0,8,19,5,10,2,2,0,3,3,6,1,0,1,2,23
Spencer,Dinwiddie,2015-02-28,DET,WAS,False,1497.0,8,14,1,4,3,3,1,3,4,8,1,0,3,4,20
Derrick,Favors,2015-02-28,UTA,MIL,True,2212.0,7,11,0,0,2,2,5,7,12,0,3,3,3,5,16
Dwyane,Wade,2015-02-28,MIA,ATL,True,1861.0,9,17,0,1,4,4,1,3,4,4,3,0,4,1,22
Dirk,Nowitzki,2015-02-28,DAL,BRK,True,1836.0,8,14,2,5,2,3,2,4,6,2,0,0,0,1,20
John,Wall,2015-02-28,WAS,DET,True,2263.0,8,14,0,3,6,7,1,0,1,6,2,0,5,1,22
Tim,Hardaway,2015-02-28,NYK,TOR,True,2127.0,8,15,2,5,4,7,0,7,7,1,0,0,0,2,22
Michael,Carter-Williams,2015-02-28,MIL,UTA,False,1822.0,6,10,0,0,4,4,0,5,5,3,4,0,3,2,16
Andrew,Wiggins,2015-02-28,MIN,MEM,True,2504.0,10,22,0,0,5,6,4,0,4,2,1,0,2,3,25
Lou,Williams,2015-02-28,TOR,NYK,False,1991.0,6,16,2,10,8,9,0,2,2,3,0,1,1,0,22
Paul,Millsap,2015-02-28,ATL,MIA,False,2313.0,8,15,2,4,4,5,0,5,5,4,2,0,4,4,22
Alexey,Shved,2015-02-28,NYK,TOR,True,1198.0,4,7,2,4,5,5,0,2,2,5,2,0,3,1,15
Mario,Chalmers,2015-02-28,MIA,ATL,True,2088.0,5,13,2,4,4,5,0,1,1,4,5,1,2,3,16
