Anthony,Davis,2014-12-21,NOP,OKC,False,2203.0,16,22,0,1,6,7,3,9,12,2,1,3,3,3,38
DeMarcus,Cousins,2014-12-21,SAC,LAL,True,2223.0,9,19,0,0,11,15,6,8,14,2,2,3,2,3,29
Mason,Plumlee,2014-12-21,BRK,DET,True,2003.0,9,10,0,0,3,5,1,11,12,2,2,2,1,4,21
Kyle,Lowry,2014-12-21,TOR,NYK,True,1843.0,7,12,2,4,6,6,0,4,4,9,3,0,4,1,22
Nikola,Vucevic,2014-12-21,ORL,PHI,True,2256.0,8,14,0,0,3,6,5,12,17,4,2,1,1,2,19
Nick,Young,2014-12-21,LAL,SAC,False,1823.0,7,14,4,9,8,8,1,4,5,1,2,0,0,4,26
LeBron,James,2014-12-21,CLE,MEM,True,2253.0,9,15,3,5,4,6,0,1,1,11,0,1,5,1,25
Mo,Williams,2014-12-21,MIN,IND,True,1914.0,10,16,2,5,2,2,0,2,2,10,0,0,3,2,24
C.J.,Miles,2014-12-21,IND,MIN,False,1895.0,10,18,4,11,4,5,2,4,6,0,0,0,0,3,28
Marc,Gasol,2014-12-21,MEM,CLE,False,1783.0,10,17,0,1,3,4,5,6,11,5,0,1,4,3,23
Victor,Oladipo,2014-12-21,ORL,PHI,True,2352.0,10,16,1,5,2,2,0,3,3,3,3,0,2,2,23
Russell,Westbrook,2014-12-21,OKC,NOP,True,2090.0,10,27,0,6,9,11,4,1,5,8,3,0,6,2,29
Luol,Deng,2014-12-21,MIA,BOS,True,2184.0,9,15,1,2,4,4,0,3,3,1,2,0,2,0,23
Tyler,Zeller,2014-12-21,BOS,MIA,False,1470.0,10,15,0,0,2,3,5,3,8,0,0,2,2,3,22
Rudy,Gay,2014-12-21,SAC,LAL,True,2290.0,8,15,3,4,5,9,0,3,3,6,1,2,3,5,24
Greg,Monroe,2014-12-21,DET,BRK,False,1279.0,7,10,0,0,2,4,1,7,8,2,1,2,0,0,16
Greivis,Vasquez,2014-12-21,TOR,NYK,True,1486.0,9,13,3,5,0,0,0,3,3,5,0,0,2,2,21
Andre,Drummond,2014-12-21,DET,BRK,False,1670.0,7,15,0,0,4,8,13,7,20,0,0,1,2,4,18
Reggie,Jackson,2014-12-21,OKC,NOP,True,1798.0,7,13,3,5,2,2,0,6,6,5,0,0,1,0,19
Kyrie,Irving,2014-12-21,CLE,MEM,True,2215.0,8,13,1,1,0,1,1,2,3,11,0,0,2,2,17
Lou,Williams,2014-12-21,TOR,NYK,True,1584.0,6,14,4,10,6,6,0,2,2,1,1,0,0,1,22
Carmelo,Anthony,2014-12-21,NYK,TOR,False,2268.0,12,26,1,4,3,5,2,3,5,3,1,0,2,2,28
Anderson,Varejao,2014-12-21,CLE,MEM,True,1628.0,9,12,0,0,0,0,1,6,7,2,0,0,0,3,18
Roy,Hibbert,2014-12-21,IND,MIN,False,1641.0,6,11,0,0,3,4,1,7,8,3,1,4,2,1,15
Rasual,Butler,2014-12-21,WAS,PHO,True,1902.0,6,11,1,4,4,5,3,3,6,1,1,0,0,2,17
