Brandon,Knight,2015-01-06,MIL,PHO,True,2094.0,10,20,2,8,4,4,0,2,2,4,3,1,1,1,26
Markieff,Morris,2015-01-06,PHO,MIL,False,2070.0,10,17,2,4,4,5,4,6,10,2,1,0,2,3,26
Greg,Monroe,2015-01-06,DET,SAS,False,1667.0,7,10,0,0,3,4,5,6,11,3,2,0,1,2,17
Andre,Drummond,2015-01-06,DET,SAS,False,2074.0,8,10,0,0,4,9,7,10,17,0,2,1,4,3,20
Isaiah,Thomas,2015-01-06,PHO,MIL,False,1878.0,5,8,2,2,7,8,1,3,4,1,0,0,2,2,19
Giannis,Antetokounmpo,2015-01-06,MIL,PHO,True,2052.0,7,13,0,2,2,2,3,9,12,2,0,1,1,3,16
Danny,Green,2015-01-06,SAS,DET,True,1998.0,5,10,3,5,0,0,2,4,6,3,2,1,0,3,13
Jeff,Ayres,2015-01-06,SAS,DET,True,1015.0,5,8,0,0,6,7,2,2,4,0,0,1,0,3,16
Goran,Dragic,2015-01-06,PHO,MIL,False,2329.0,7,13,2,4,0,0,1,5,6,3,1,0,3,2,16
Tim,Duncan,2015-01-06,SAS,DET,True,1305.0,7,12,0,1,1,2,2,5,7,1,0,2,2,2,15
Alex,Len,2015-01-06,PHO,MIL,False,1439.0,4,7,0,0,1,2,2,6,8,0,0,5,0,2,9
Khris,Middleton,2015-01-06,MIL,PHO,True,1827.0,4,9,1,2,4,4,0,1,1,2,2,0,1,1,13
John,Henson,2015-01-06,MIL,PHO,True,1443.0,6,9,0,0,1,2,4,2,6,3,0,1,3,4,13
Manu,Ginobili,2015-01-06,SAS,DET,True,1658.0,3,7,2,2,3,4,0,3,3,8,2,0,4,3,11
D.J.,Augustin,2015-01-06,DET,SAS,False,1342.0,8,18,1,3,2,3,0,0,0,5,0,0,2,3,19
Marco,Belinelli,2015-01-06,SAS,DET,True,1359.0,4,8,2,5,2,2,0,3,3,2,0,0,2,0,12
Cory,Joseph,2015-01-06,SAS,DET,True,1614.0,3,4,0,0,1,2,0,4,4,4,0,1,1,1,7
Jodie,Meeks,2015-01-06,DET,SAS,False,1798.0,4,11,0,2,5,5,0,3,3,3,0,0,0,4,13
Tiago,Splitter,2015-01-06,SAS,DET,True,1658.0,4,9,0,0,2,4,4,3,7,2,1,1,2,3,10
Jared,Dudley,2015-01-06,MIL,PHO,True,1436.0,3,9,0,4,4,4,1,3,4,2,1,0,0,3,10
Brandon,Jennings,2015-01-06,DET,SAS,False,1749.0,5,18,1,5,2,2,1,0,1,7,1,1,2,1,13
Eric,Bledsoe,2015-01-06,PHO,MIL,False,2267.0,3,10,0,4,4,6,2,4,6,10,2,0,7,2,10
Boris,Diaw,2015-01-06,SAS,DET,True,1309.0,3,5,1,1,3,5,1,2,3,1,0,0,2,0,10
Jonas,Jerebko,2015-01-06,DET,SAS,False,669.0,2,3,1,2,0,0,1,4,5,0,1,0,0,4,5
Kentavious,Caldwell-Pope,2015-01-06,DET,SAS,False,2194.0,4,9,0,2,2,2,0,0,0,1,1,1,1,5,10
Kyle,Singler,2015-01-06,DET,SAS,False,959.0,1,1,0,0,1,2,0,3,3,0,2,0,1,0,3
Gerald,Green,2015-01-06,PHO,MIL,False,964.0,2,9,0,5,3,3,0,4,4,0,2,1,2,1,7
P.J.,Tucker,2015-01-06,PHO,MIL,False,1600.0,2,7,1,3,0,0,1,5,6,1,1,0,2,1,5
Marcus,Morris,2015-01-06,PHO,MIL,False,1168.0,2,6,0,3,2,3,0,0,0,2,0,0,1,1,6
Miles,Plumlee,2015-01-06,PHO,MIL,False,685.0,2,4,0,0,0,0,1,1,2,0,0,0,0,2,4
Zaza,Pachulia,2015-01-06,MIL,PHO,True,1437.0,2,7,0,0,3,4,4,4,8,2,1,0,6,2,7
Kendall,Marshall,2015-01-06,MIL,PHO,True,786.0,0,4,0,1,0,0,0,3,3,4,1,0,0,2,0
O.J.,Mayo,2015-01-06,MIL,PHO,True,1053.0,2,6,0,3,0,0,0,1,1,3,0,0,2,1,4
Johnny,O'Bryant,2015-01-06,MIL,PHO,True,832.0,1,4,0,0,1,2,0,3,3,0,0,1,1,1,3
Joel,Anthony,2015-01-06,DET,SAS,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerryd,Bayless,2015-01-06,MIL,PHO,True,1440.0,2,7,0,0,0,0,1,3,4,0,1,1,2,3,4
Caron,Butler,2015-01-06,DET,SAS,False,598.0,1,2,0,1,0,0,0,0,0,0,0,0,1,2,2
Patrick,Mills,2015-01-06,SAS,DET,True,1233.0,2,10,1,5,1,2,2,1,3,1,1,0,2,4,6
Anthony,Tolliver,2015-01-06,DET,SAS,False,1350.0,1,5,0,4,1,1,1,4,5,0,1,0,2,4,3
Tony,Parker,2015-01-06,SAS,DET,True,778.0,0,3,0,0,3,4,0,0,0,2,0,0,2,2,3
Matt,Bonner,2015-01-06,SAS,DET,True,473.0,0,3,0,2,1,2,0,1,1,0,0,0,0,0,1
