Goran,Dragic,2014-12-02,PHO,IND,True,2112.0,11,15,5,6,7,7,0,5,5,3,4,0,3,2,34
LaMarcus,Aldridge,2014-12-02,POR,DEN,False,2298.0,16,30,0,1,7,9,0,11,11,1,0,2,0,0,39
Anthony,Davis,2014-12-02,NOP,OKC,True,2336.0,8,15,0,0,9,16,2,8,10,4,6,4,1,2,25
Kyle,Korver,2014-12-02,ATL,BOS,True,2249.0,8,9,6,7,2,2,1,5,6,4,1,1,2,0,24
Kyle,Lowry,2014-12-02,TOR,SAC,False,2235.0,10,21,1,3,6,6,0,0,0,13,2,1,2,3,27
Eric,Bledsoe,2014-12-02,PHO,IND,True,2313.0,11,20,1,4,4,5,0,3,3,7,4,0,2,0,27
Kyrie,Irving,2014-12-02,CLE,MIL,True,2432.0,10,15,0,3,8,10,0,2,2,6,1,1,1,4,28
Brandon,Knight,2014-12-02,MIL,CLE,False,2230.0,10,18,5,9,2,2,1,5,6,8,3,0,3,4,27
Victor,Oladipo,2014-12-02,ORL,GSW,False,2187.0,10,14,3,4,4,4,0,4,4,4,3,0,4,0,27
Joe,Johnson,2014-12-02,BRK,NYK,False,2199.0,7,14,1,4,7,7,3,5,8,6,3,1,2,1,22
Ryan,Anderson,2014-12-02,NOP,OKC,True,2092.0,7,15,2,7,7,7,6,5,11,1,2,0,0,3,23
Jose,Calderon,2014-12-02,NYK,BRK,True,1930.0,7,9,5,6,0,0,1,1,2,7,2,0,1,1,19
Ty,Lawson,2014-12-02,DEN,POR,True,2557.0,9,16,3,4,3,7,0,4,4,13,2,0,4,3,24
Jordan,Hill,2014-12-02,LAL,DET,False,1839.0,10,15,0,0,2,2,5,8,13,1,1,0,1,2,22
Devin,Harris,2014-12-02,DAL,CHI,False,2115.0,7,10,6,6,0,0,0,4,4,8,1,0,1,4,20
Pau,Gasol,2014-12-02,CHI,DAL,True,3009.0,12,25,0,1,5,5,3,11,14,2,1,1,3,3,29
Jabari,Parker,2014-12-02,MIL,CLE,False,2275.0,11,15,0,0,0,0,3,5,8,3,2,0,3,2,22
Paul,Millsap,2014-12-02,ATL,BOS,True,2257.0,7,15,0,2,5,5,0,6,6,7,3,3,2,4,19
Chandler,Parsons,2014-12-02,DAL,CHI,False,2696.0,7,16,3,7,7,8,1,6,7,2,3,0,2,2,24
Monta,Ellis,2014-12-02,DAL,CHI,False,2717.0,16,35,1,4,5,5,1,1,2,1,2,0,3,4,38
Jeff,Green,2014-12-02,BOS,ATL,False,2141.0,10,16,1,3,4,4,1,3,4,0,1,0,2,1,25
Rudy,Gay,2014-12-02,SAC,TOR,True,2328.0,8,16,1,1,3,3,4,2,6,10,0,1,4,3,20
Brook,Lopez,2014-12-02,BRK,NYK,False,2124.0,10,20,0,0,3,4,3,5,8,2,0,3,1,2,23
Klay,Thompson,2014-12-02,GSW,ORL,True,2104.0,8,16,4,8,0,0,0,6,6,5,2,0,1,1,20
Kyle,O'Quinn,2014-12-02,ORL,GSW,False,1637.0,9,16,0,0,3,3,5,6,11,1,2,1,3,4,21
