Russell,Westbrook,2015-03-05,OKC,CHI,False,2287.0,14,32,3,5,12,15,2,6,8,7,2,0,5,3,43
Serge,Ibaka,2015-03-05,OKC,CHI,False,2731.0,12,19,0,1,1,2,2,7,9,3,1,3,2,3,25
E'Twaun,Moore,2015-03-05,CHI,OKC,True,1324.0,9,10,1,2,0,0,2,2,4,0,2,1,0,2,19
Nikola,Mirotic,2015-03-05,CHI,OKC,True,2025.0,5,15,2,9,14,16,0,8,8,1,0,2,1,2,26
Pau,Gasol,2015-03-05,CHI,OKC,True,1897.0,9,19,0,0,3,4,5,7,12,2,0,0,1,1,21
Nicolas,Batum,2015-03-05,POR,DAL,True,2181.0,6,12,2,5,1,1,0,12,12,6,0,1,3,1,15
Robin,Lopez,2015-03-05,POR,DAL,True,1575.0,5,10,0,0,3,4,4,3,7,1,1,3,1,3,13
Joakim,Noah,2015-03-05,CHI,OKC,True,1838.0,2,4,0,0,0,2,3,9,12,9,1,0,0,2,4
LaMarcus,Aldridge,2015-03-05,POR,DAL,True,2050.0,7,16,1,2,2,2,2,10,12,0,0,0,0,2,17
Mike,Dunleavy,2015-03-05,CHI,OKC,True,2253.0,8,17,3,6,2,2,0,4,4,2,0,0,2,3,21
D.J.,Augustin,2015-03-05,OKC,CHI,False,1137.0,4,7,2,4,0,0,0,1,1,3,1,0,0,1,10
Damian,Lillard,2015-03-05,POR,DAL,True,1873.0,4,10,2,5,4,4,0,6,6,5,2,0,5,3,14
Amar'e,Stoudemire,2015-03-05,DAL,POR,False,832.0,5,7,0,0,2,2,0,1,1,0,1,0,0,2,12
Richard,Jefferson,2015-03-05,DAL,POR,False,1976.0,4,6,1,2,0,0,0,6,6,0,1,1,1,0,9
Tyson,Chandler,2015-03-05,DAL,POR,False,1931.0,1,4,0,0,2,2,4,10,14,1,1,1,0,3,4
Rajon,Rondo,2015-03-05,DAL,POR,False,1769.0,5,13,0,1,0,0,0,7,7,9,1,0,4,2,10
Kirk,Hinrich,2015-03-05,CHI,OKC,True,1393.0,3,4,1,2,0,0,1,1,2,4,0,0,2,1,7
Dorell,Wright,2015-03-05,POR,DAL,True,780.0,3,4,2,2,0,0,1,0,1,1,0,0,0,3,8
Enes,Kanter,2015-03-05,OKC,CHI,False,1828.0,2,6,0,0,2,2,3,3,6,0,1,1,0,4,6
Monta,Ellis,2015-03-05,DAL,POR,False,1931.0,5,20,0,1,2,2,1,0,1,5,3,1,2,1,12
Andre,Roberson,2015-03-05,OKC,CHI,False,1361.0,1,2,0,1,0,0,0,4,4,1,2,0,0,1,2
Anthony,Morrow,2015-03-05,OKC,CHI,False,1352.0,3,8,2,5,0,0,0,4,4,0,0,0,0,1,8
Alonzo,Gee,2015-03-05,POR,DAL,True,564.0,3,3,0,0,0,0,0,0,0,0,1,0,2,0,6
Aaron,Brooks,2015-03-05,CHI,OKC,True,1458.0,2,8,0,2,2,2,0,3,3,7,0,0,3,1,6
Nick,Collison,2015-03-05,OKC,CHI,False,1047.0,1,1,0,0,0,0,1,4,5,3,0,0,1,3,2
Wesley,Matthews,2015-03-05,POR,DAL,True,1069.0,1,5,0,3,2,2,0,1,1,3,2,0,2,0,4
Dirk,Nowitzki,2015-03-05,DAL,POR,False,1629.0,5,13,0,4,0,0,0,4,4,0,1,0,1,3,10
Kyle,Singler,2015-03-05,OKC,CHI,False,922.0,1,3,1,2,0,0,0,2,2,0,1,0,0,0,3
Devin,Harris,2015-03-05,DAL,POR,False,1655.0,3,8,0,3,1,2,0,3,3,0,2,0,2,1,7
Chris,Kaman,2015-03-05,POR,DAL,True,985.0,2,7,0,0,2,2,1,6,7,1,1,0,3,1,6
Arron,Afflalo,2015-03-05,POR,DAL,True,1710.0,2,9,0,3,2,2,0,3,3,2,0,0,0,1,6
Meyers,Leonard,2015-03-05,POR,DAL,True,106.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
Charlie,Villanueva,2015-03-05,DAL,POR,False,259.0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,2
Dion,Waiters,2015-03-05,OKC,CHI,False,1583.0,3,10,0,2,0,0,0,1,1,3,0,0,1,0,6
Al-Farouq,Aminu,2015-03-05,DAL,POR,False,1129.0,2,5,1,2,0,0,0,3,3,0,0,0,1,2,5
Steve,Blake,2015-03-05,POR,DAL,True,904.0,1,3,0,1,0,0,0,2,2,1,0,0,0,1,2
Tony,Snell,2015-03-05,CHI,OKC,True,1745.0,2,7,0,2,0,0,1,2,3,1,1,0,1,2,4
Joel,Freeland,2015-03-05,POR,DAL,True,106.0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0
Perry,Jones,2015-03-05,OKC,CHI,False,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg,Smith,2015-03-05,DAL,POR,False,106.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C.J.,McCollum,2015-03-05,POR,DAL,True,497.0,0,2,0,1,1,2,0,2,2,0,0,0,0,0,1
Mitch,McGary,2015-03-05,OKC,CHI,False,149.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
Raymond,Felton,2015-03-05,DAL,POR,False,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernard,James,2015-03-05,DAL,POR,False,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
J.J.,Barea,2015-03-05,DAL,POR,False,949.0,2,8,0,2,0,0,0,0,0,2,0,0,2,0,4
Doug,McDermott,2015-03-05,CHI,OKC,True,467.0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0
