Mo,Williams,2015-01-13,MIN,IND,False,2628.0,19,33,6,11,8,0,4,4,7,0,0,3,2,52
Markieff,Morris,2015-01-13,PHO,CLE,True,2304.0,15,21,2,3,3,1,6,7,1,1,0,2,3,35
Al,Horford,2015-01-13,ATL,PHI,False,1747.0,8,10,0,0,5,3,7,10,10,0,1,2,2,21
Monta,Ellis,2015-01-13,DAL,SAC,False,2406.0,11,23,2,3,4,2,2,4,10,4,1,2,5,28
DeMarcus,Cousins,2015-01-13,SAC,DAL,True,2429.0,11,21,0,0,10,3,13,16,9,2,1,9,6,32
Stephen,Curry,2015-01-13,GSW,UTA,False,1753.0,10,16,4,9,3,0,2,2,11,0,0,2,2,27
LeBron,James,2015-01-13,CLE,PHO,False,2201.0,11,18,3,8,8,1,6,7,5,1,0,5,3,33
J.R.,Smith,2015-01-13,CLE,PHO,False,2310.0,10,19,8,14,1,0,1,1,2,4,0,0,6,29
John,Wall,2015-01-13,WAS,SAS,True,2155.0,9,15,2,3,5,0,1,1,8,0,2,3,0,25
Rudy,Gobert,2015-01-13,UTA,GSW,True,1910.0,4,9,0,0,8,4,7,11,4,2,3,1,1,16
Derrick,Favors,2015-01-13,UTA,GSW,True,1798.0,10,16,0,0,2,2,9,11,0,0,1,0,1,22
Rajon,Rondo,2015-01-13,DAL,SAC,False,2294.0,10,16,1,2,0,2,3,5,7,4,0,3,5,21
Tyson,Chandler,2015-01-13,DAL,SAC,False,2633.0,6,8,0,0,4,3,14,17,1,0,1,0,5,16
Hassan,Whiteside,2015-01-13,MIA,LAL,False,1276.0,7,9,0,0,1,3,6,9,0,0,5,0,4,15
Kevin,Seraphin,2015-01-13,WAS,SAS,True,1170.0,6,8,0,0,5,2,6,8,1,0,1,1,2,17
Michael,Carter-Williams,2015-01-13,PHI,ATL,True,1784.0,8,13,1,2,3,2,7,9,4,1,1,5,3,20
Chris,Andersen,2015-01-13,MIA,LAL,False,1604.0,5,6,0,0,2,1,7,8,1,0,3,0,0,12
Mario,Chalmers,2015-01-13,MIA,LAL,False,2014.0,7,16,0,3,5,0,3,3,8,2,0,2,3,19
C.J.,Miles,2015-01-13,IND,MIN,True,1881.0,8,18,2,10,4,0,5,5,0,1,1,0,2,22
David,Lee,2015-01-13,GSW,UTA,False,1433.0,4,8,0,0,2,2,6,8,4,2,2,0,2,10
C.J.,Watson,2015-01-13,IND,MIN,True,1937.0,7,9,1,1,2,0,2,2,5,1,0,2,5,17
Alex,Len,2015-01-13,PHO,CLE,True,2241.0,5,8,0,0,3,3,7,10,3,1,1,1,4,13
Gorgui,Dieng,2015-01-13,MIN,IND,False,2262.0,3,7,0,0,4,4,6,10,6,3,2,4,3,10
Draymond,Green,2015-01-13,GSW,UTA,False,1447.0,6,9,3,4,0,0,1,1,3,1,1,1,0,15
Eric,Bledsoe,2015-01-13,PHO,CLE,True,2268.0,3,8,1,3,5,0,7,7,6,1,1,1,1,12
K.J.,McDaniels,2015-01-13,PHI,ATL,True,1966.0,5,9,2,3,2,2,1,3,4,1,0,1,2,14
Andrew,Wiggins,2015-01-13,MIN,IND,False,2159.0,7,16,0,0,6,1,2,3,4,0,1,2,3,20
Gordon,Hayward,2015-01-13,UTA,GSW,True,1916.0,5,11,1,4,6,0,1,1,2,1,2,2,1,17
Kyle,Korver,2015-01-13,ATL,PHI,False,1721.0,5,8,4,7,1,0,4,4,4,0,0,2,0,15
Shelvin,Mack,2015-01-13,ATL,PHI,False,1364.0,5,12,2,4,0,0,1,1,10,2,0,2,0,12
Carl,Landry,2015-01-13,SAC,DAL,True,1851.0,7,10,0,0,0,2,8,10,0,0,0,0,3,14
Bradley,Beal,2015-01-13,WAS,SAS,True,2202.0,4,10,0,1,5,2,3,5,3,2,2,2,2,13
Rodney,Stuckey,2015-01-13,IND,MIN,True,1487.0,5,8,0,2,3,0,5,5,1,2,1,2,1,13
Ed,Davis,2015-01-13,LAL,MIA,True,1400.0,6,7,0,0,0,4,4,8,0,0,1,2,1,12
Goran,Dragic,2015-01-13,PHO,CLE,True,1976.0,8,15,1,4,1,1,1,2,4,2,0,3,4,18
Dirk,Nowitzki,2015-01-13,DAL,SAC,False,2306.0,5,13,1,3,4,1,3,4,0,2,1,0,4,15
Tiago,Splitter,2015-01-13,SAS,WAS,False,1662.0,4,6,0,0,2,2,1,3,3,0,1,0,2,10
Klay,Thompson,2015-01-13,GSW,UTA,False,1603.0,5,8,2,2,0,0,4,4,3,0,0,1,1,12
Tarik,Black,2015-01-13,LAL,MIA,True,1332.0,3,8,0,0,3,6,3,9,2,2,0,1,2,9
Trey,Burke,2015-01-13,UTA,GSW,True,1751.0,7,14,1,5,0,0,1,1,5,1,0,2,2,15
Darren,Collison,2015-01-13,SAC,DAL,True,2726.0,6,20,0,6,6,2,5,7,3,3,0,3,2,18
Kris,Humphries,2015-01-13,WAS,SAS,True,1468.0,5,10,0,0,0,2,6,8,1,1,1,0,2,10
Derrick,Williams,2015-01-13,SAC,DAL,True,2176.0,5,12,0,2,2,1,9,10,2,2,0,1,2,12
Harrison,Barnes,2015-01-13,GSW,UTA,False,1371.0,5,8,2,4,0,0,2,2,1,0,0,0,0,12
Tim,Duncan,2015-01-13,SAS,WAS,False,1550.0,5,14,0,0,1,3,9,12,3,1,1,1,2,11
Kent,Bazemore,2015-01-13,ATL,PHI,False,1674.0,7,14,3,6,0,0,5,5,1,0,0,2,2,17
Tristan,Thompson,2015-01-13,CLE,PHO,False,1919.0,5,5,0,0,0,3,3,6,0,0,0,1,3,10
Justin,Holiday,2015-01-13,GSW,UTA,False,999.0,3,10,1,3,2,1,1,2,0,5,0,0,0,9
Andrew,Bogut,2015-01-13,GSW,UTA,False,1558.0,4,5,0,0,1,1,7,8,3,0,1,2,4,9
Ryan,Kelly,2015-01-13,LAL,MIA,True,1329.0,3,3,1,1,0,0,2,2,2,1,0,0,0,7
Jeff,Ayres,2015-01-13,SAS,WAS,False,1066.0,4,5,0,0,1,0,4,4,0,1,0,0,1,9
Jerami,Grant,2015-01-13,PHI,ATL,True,1241.0,5,7,2,3,1,0,1,1,0,0,1,1,3,13
Patrick,Mills,2015-01-13,SAS,WAS,False,1494.0,4,8,4,6,0,0,2,2,1,0,0,0,1,12
P.J.,Tucker,2015-01-13,PHO,CLE,True,1873.0,2,6,2,5,4,1,3,4,3,2,0,2,4,10
David,West,2015-01-13,IND,MIN,True,1870.0,5,8,0,0,2,0,6,6,4,1,1,5,3,12
Joe,Ingles,2015-01-13,UTA,GSW,True,1468.0,4,7,2,5,2,0,5,5,1,2,1,4,3,12
Dennis,Schroder,2015-01-13,ATL,PHI,False,1516.0,5,10,2,3,1,0,1,1,6,1,0,4,2,13
Shawn,Marion,2015-01-13,CLE,PHO,False,1306.0,2,7,0,1,2,4,7,11,2,0,0,0,1,6
Enes,Kanter,2015-01-13,UTA,GSW,True,1900.0,6,13,1,1,0,5,5,10,0,1,0,3,4,13
Luis,Scola,2015-01-13,IND,MIN,True,1325.0,3,6,0,0,5,3,3,6,1,0,0,2,0,11
Thaddeus,Young,2015-01-13,MIN,IND,False,2133.0,5,13,1,1,0,2,4,6,1,4,0,2,4,11
