Kevin,Durant,2015-01-09,OKC,UTA,True,2165.0,14,21,2,7,2,1,4,5,6,1,1,2,2,32
Russell,Westbrook,2015-01-09,OKC,UTA,True,2250.0,9,17,1,1,6,1,3,4,12,3,0,3,3,25
DeMarcus,Cousins,2015-01-09,SAC,DEN,True,2361.0,12,25,0,0,8,6,7,13,4,3,4,7,4,32
Jrue,Holiday,2015-01-09,NOP,MEM,True,2152.0,7,13,3,6,6,0,3,3,8,2,0,0,3,23
Stephen,Curry,2015-01-09,GSW,CLE,True,2100.0,8,15,3,8,4,0,1,1,10,2,0,1,1,23
Robert,Covington,2015-01-09,PHI,BRK,False,2379.0,8,12,3,6,1,2,5,7,1,6,0,1,2,20
Ty,Lawson,2015-01-09,DEN,SAC,False,2168.0,7,13,1,3,7,0,3,3,8,0,1,1,1,22
Gordon,Hayward,2015-01-09,UTA,OKC,False,2190.0,11,18,1,5,4,0,4,4,4,3,0,5,1,27
Klay,Thompson,2015-01-09,GSW,CLE,True,1778.0,8,17,4,10,4,1,3,4,2,2,1,1,3,24
P.J.,Tucker,2015-01-09,PHO,SAS,False,1577.0,8,11,1,4,2,0,6,6,1,2,1,1,0,19
Trey,Burke,2015-01-09,UTA,OKC,False,2252.0,8,15,2,4,2,1,4,5,5,2,0,2,0,20
Danny,Green,2015-01-09,SAS,PHO,True,2090.0,6,13,4,7,4,0,4,4,1,2,2,0,2,20
Tyreke,Evans,2015-01-09,NOP,MEM,True,1960.0,7,15,0,0,7,1,8,9,5,0,1,1,2,21
Kevin,Love,2015-01-09,CLE,GSW,False,2280.0,6,11,1,2,4,3,11,14,1,1,0,1,1,17
Tarik,Black,2015-01-09,LAL,ORL,True,1032.0,4,4,0,0,6,5,4,9,0,0,1,0,2,14
Mason,Plumlee,2015-01-09,BRK,PHI,True,1942.0,5,9,0,0,5,5,10,15,1,2,0,1,2,15
Andrew,Wiggins,2015-01-09,MIN,MIL,False,2366.0,6,17,1,3,7,2,5,7,5,2,0,0,3,20
John,Wall,2015-01-09,WAS,CHI,True,2092.0,6,15,0,1,4,0,4,4,12,2,1,3,1,16
Anthony,Davis,2015-01-09,NOP,MEM,True,2190.0,7,16,0,0,6,2,8,10,2,0,3,1,3,20
Nene,Hilario,2015-01-09,WAS,CHI,True,1714.0,7,11,0,0,1,3,8,11,2,2,1,0,4,15
Marcin,Gortat,2015-01-09,WAS,CHI,True,2307.0,10,16,0,0,1,3,10,13,1,0,2,2,2,21
Kyrie,Irving,2015-01-09,CLE,GSW,False,2435.0,9,23,2,4,3,1,5,6,5,3,0,2,1,23
Eric,Bledsoe,2015-01-09,PHO,SAS,False,2339.0,7,11,3,3,2,1,4,5,9,0,0,4,3,19
Derrick,Favors,2015-01-09,UTA,OKC,False,2226.0,9,17,0,0,4,4,7,11,1,0,3,4,2,22
Kyle,Singler,2015-01-09,DET,ATL,True,1589.0,6,12,3,6,1,3,3,6,5,0,0,0,1,16
Jarrett,Jack,2015-01-09,BRK,PHI,True,2203.0,4,9,0,1,6,1,4,5,10,2,0,3,2,14
Roy,Hibbert,2015-01-09,IND,BOS,True,2134.0,7,19,0,0,5,3,8,11,4,0,5,2,4,19
Ed,Davis,2015-01-09,LAL,ORL,True,1308.0,5,8,0,0,0,6,4,10,1,1,3,0,1,10
Jusuf,Nurkic,2015-01-09,DEN,SAC,False,1328.0,8,11,0,0,0,3,5,8,0,1,3,1,6,16
