Damian,Lillard,2015-01-05,POR,LAL,True,2333.0,12,21,4,8,11,2,4,6,5,2,1,1,0,39
Arron,Afflalo,2015-01-05,DEN,MIN,False,2243.0,11,18,4,6,8,0,2,2,2,1,0,1,1,34
Pau,Gasol,2015-01-05,CHI,HOU,True,2061.0,10,16,0,0,7,5,9,14,3,0,2,2,1,27
Mike,Conley,2015-01-05,MEM,NYK,True,1622.0,9,12,2,3,2,2,5,7,7,2,0,1,0,22
Derrick,Favors,2015-01-05,UTA,IND,True,2597.0,10,16,0,0,7,7,4,11,1,1,2,1,3,27
Kevin,Love,2015-01-05,CLE,PHI,False,2245.0,8,18,1,6,11,4,15,19,2,2,0,3,1,28
Gorgui,Dieng,2015-01-05,MIN,DEN,True,2078.0,8,12,0,0,6,6,6,12,0,2,3,2,2,22
Kemba,Walker,2015-01-05,CHO,BOS,False,2333.0,12,26,2,7,7,1,4,5,5,0,1,1,2,33
Quincy,Acy,2015-01-05,NYK,MEM,False,1871.0,7,8,2,3,3,3,11,14,1,1,0,1,3,19
Jordan,Hill,2015-01-05,LAL,POR,False,1910.0,10,15,0,0,3,4,10,14,2,0,0,1,4,23
Jared,Sullinger,2015-01-05,BOS,CHO,True,1983.0,8,16,0,1,6,4,4,8,1,2,4,1,5,22
Michael,Carter-Williams,2015-01-05,PHI,CLE,True,2504.0,8,19,1,6,1,2,4,6,13,2,1,1,3,18
Stephen,Curry,2015-01-05,GSW,OKC,True,1877.0,7,14,1,4,4,0,9,9,6,4,0,2,2,19
DeAndre,Jordan,2015-01-05,LAC,ATL,True,2048.0,7,7,0,0,1,4,12,16,0,1,3,0,3,15
Jeff,Teague,2015-01-05,ATL,LAC,False,1946.0,6,13,3,6,5,1,3,4,9,4,0,4,4,20
Shabazz,Muhammad,2015-01-05,MIN,DEN,True,2201.0,7,13,2,4,3,2,4,6,4,2,0,0,2,19
Roy,Hibbert,2015-01-05,IND,UTA,False,1659.0,8,13,0,0,6,1,7,8,2,0,1,0,6,22
Paul,Millsap,2015-01-05,ATL,LAC,False,2063.0,8,16,1,2,6,0,8,8,2,2,1,1,4,23
Tony,Allen,2015-01-05,MEM,NYK,True,1528.0,6,8,1,1,1,0,2,2,1,7,1,1,1,14
Jimmy,Butler,2015-01-05,CHI,HOU,True,2484.0,7,17,2,4,6,1,4,5,1,3,1,1,0,22
Brook,Lopez,2015-01-05,BRK,DAL,True,2009.0,11,21,0,1,0,1,12,13,0,1,4,1,3,22
Anthony,Davis,2015-01-05,NOP,WAS,True,2343.0,9,12,0,0,3,2,8,10,2,0,1,3,3,21
Harrison,Barnes,2015-01-05,GSW,OKC,True,2132.0,8,14,5,5,2,2,5,7,0,0,0,0,3,23
Anthony,Morrow,2015-01-05,OKC,GSW,False,1751.0,6,11,1,2,4,6,4,10,2,1,0,1,3,17
DeMarre,Carroll,2015-01-05,ATL,LAC,False,1987.0,6,8,3,4,2,1,7,8,4,1,0,1,2,17
Patrick,Beverley,2015-01-05,HOU,CHI,False,1883.0,7,12,0,1,0,5,1,6,6,1,2,0,5,14
J.J.,Hickson,2015-01-05,DEN,MIN,False,1919.0,8,10,0,0,0,4,7,11,1,2,0,2,2,16
Blake,Griffin,2015-01-05,LAC,ATL,True,2405.0,6,17,0,0,14,3,7,10,6,0,0,5,5,26
Tyson,Chandler,2015-01-05,DAL,BRK,False,2236.0,6,11,0,0,2,8,5,13,0,1,1,1,1,14
Cody,Zeller,2015-01-05,CHO,BOS,False,1992.0,8,8,0,0,4,1,6,7,1,0,1,4,4,20
Gordon,Hayward,2015-01-05,UTA,IND,True,2503.0,6,17,0,5,12,0,7,7,3,0,1,2,3,24
Derrick,Rose,2015-01-05,CHI,HOU,True,2045.0,6,17,1,4,6,1,2,3,9,2,0,3,1,19
Tyreke,Evans,2015-01-05,NOP,WAS,True,2024.0,7,14,2,4,5,3,4,7,4,1,3,6,3,21
Andrew,Wiggins,2015-01-05,MIN,DEN,True,2455.0,8,18,3,5,1,2,5,7,4,1,0,1,1,20
Jarrett,Jack,2015-01-05,BRK,DAL,True,2625.0,6,16,0,3,8,0,4,4,10,0,0,3,4,20
Nikola,Mirotic,2015-01-05,CHI,HOU,True,1626.0,7,12,1,4,2,2,6,8,1,0,2,1,3,17
Gerald,Henderson,2015-01-05,CHO,BOS,False,2021.0,4,9,0,1,5,1,2,3,8,1,2,2,2,13
Jusuf,Nurkic,2015-01-05,DEN,MIN,False,1301.0,7,11,0,0,0,1,5,6,1,2,4,2,1,14
Robert,Covington,2015-01-05,PHI,CLE,True,2363.0,4,9,4,7,4,1,5,6,1,1,0,0,3,16
Josh,Smith,2015-01-05,HOU,CHI,False,1537.0,10,20,1,5,0,4,2,6,2,3,0,4,3,21
Russell,Westbrook,2015-01-05,OKC,GSW,False,1767.0,5,21,1,5,11,4,3,7,5,1,0,2,2,22
Meyers,Leonard,2015-01-05,POR,LAL,True,1127.0,4,5,3,4,1,2,10,12,0,0,0,0,3,12
Donatas,Motiejunas,2015-01-05,HOU,CHI,False,1593.0,8,14,0,2,0,2,4,6,3,1,1,1,4,16
