Ty,Lawson,2015-01-25,DEN,WAS,True,2538.0,10,20,3,5,8,2,1,3,12,3,0,2,1,31
D.J.,Augustin,2015-01-25,DET,TOR,False,2241.0,12,20,5,9,6,0,4,4,8,0,0,2,1,35
James,Harden,2015-01-25,HOU,LAL,False,2111.0,12,20,4,11,9,1,7,8,5,2,0,6,0,37
Anthony,Davis,2015-01-25,NOP,DAL,True,2368.0,8,18,0,0,12,6,4,10,3,5,1,1,3,28
Kevin,Durant,2015-01-25,OKC,CLE,False,2396.0,12,23,1,5,7,1,5,6,9,0,2,1,3,32
Monta,Ellis,2015-01-25,DAL,NOP,False,2115.0,16,27,4,9,0,2,3,5,2,1,0,1,2,36
Chris,Paul,2015-01-25,LAC,PHO,False,2188.0,7,11,3,5,6,0,8,8,12,2,0,4,2,23
LeBron,James,2015-01-25,CLE,OKC,True,2315.0,11,25,2,6,10,0,7,7,5,1,2,2,1,34
Thaddeus,Young,2015-01-25,MIN,ATL,False,2551.0,11,17,0,3,4,4,2,6,7,1,0,1,4,26
DeMar,DeRozan,2015-01-25,TOR,DET,True,2085.0,8,14,1,2,8,0,6,6,4,2,0,0,1,25
Paul,Millsap,2015-01-25,ATL,MIN,True,1952.0,8,12,2,4,2,1,4,5,6,4,0,1,3,20
Kawhi,Leonard,2015-01-25,SAS,MIL,True,2180.0,4,11,1,5,10,4,10,14,2,3,1,0,3,19
Hassan,Whiteside,2015-01-25,MIA,CHI,False,1477.0,6,10,0,0,2,6,7,13,0,0,12,0,4,14
Al,Horford,2015-01-25,ATL,MIN,True,1868.0,8,9,0,0,3,1,5,6,4,1,2,1,2,19
Rajon,Rondo,2015-01-25,DAL,NOP,False,2024.0,7,10,2,2,1,2,6,8,9,2,0,2,1,17
Tyreke,Evans,2015-01-25,NOP,DAL,True,2529.0,11,19,1,3,1,1,1,2,12,1,0,3,3,24
John,Wall,2015-01-25,WAS,DEN,False,2543.0,8,16,1,6,2,0,3,3,16,1,0,2,2,19
Stephen,Curry,2015-01-25,GSW,BOS,True,1983.0,6,16,1,5,9,0,4,4,11,2,0,3,1,22
Jared,Sullinger,2015-01-25,BOS,GSW,False,1796.0,9,17,1,5,7,4,5,9,3,1,0,2,4,26
Klay,Thompson,2015-01-25,GSW,BOS,True,1925.0,11,19,3,7,6,1,1,2,1,0,0,1,4,31
Nikola,Vucevic,2015-01-25,ORL,IND,True,2069.0,11,17,0,0,5,0,7,7,0,0,0,0,3,27
Blake,Griffin,2015-01-25,LAC,PHO,False,2172.0,11,19,0,0,1,3,4,7,7,1,0,1,2,23
