Russell,Westbrook,2015-03-04,OKC,PHI,True,2544.0,16,33,1,4,16,20,3,12,15,10,3,1,4,3,49
Anthony,Davis,2015-03-04,NOP,DET,True,2510.0,17,30,0,0,5,7,4,9,13,2,3,8,1,1,39
Isaiah,Canaan,2015-03-04,PHI,OKC,False,2496.0,10,16,8,13,3,3,0,7,7,6,1,0,3,1,31
LeBron,James,2015-03-04,CLE,TOR,False,2247.0,9,16,3,6,8,13,1,5,6,14,0,0,3,2,29
Chris,Paul,2015-03-04,LAC,POR,True,2520.0,14,29,2,6,6,6,0,6,6,12,1,0,5,5,36
Draymond,Green,2015-03-04,GSW,MIL,True,2421.0,9,14,4,9,1,6,2,10,12,5,3,3,1,5,23
Victor,Oladipo,2015-03-04,ORL,PHO,True,2555.0,15,25,4,8,4,4,1,3,4,3,3,0,7,4,38
Lou,Williams,2015-03-04,TOR,CLE,True,1765.0,7,8,4,4,8,8,0,2,2,6,0,0,2,4,26
Brandon,Knight,2015-03-04,PHO,ORL,False,2331.0,7,15,4,9,10,12,0,1,1,7,3,0,3,1,28
Jonas,Valanciunas,2015-03-04,TOR,CLE,True,1848.0,12,17,0,0,2,2,4,7,11,1,0,2,1,3,26
Dwyane,Wade,2015-03-04,MIA,LAL,True,1861.0,7,17,0,0,11,12,2,3,5,6,2,1,1,0,25
Nicolas,Batum,2015-03-04,POR,LAC,False,2428.0,6,11,4,8,4,4,1,6,7,8,1,2,1,3,20
Jason,Richardson,2015-03-04,PHI,OKC,False,2132.0,8,19,4,9,9,9,0,6,6,3,1,0,0,2,29
Kyrie,Irving,2015-03-04,CLE,TOR,False,2433.0,9,17,1,5,7,7,0,2,2,8,0,0,2,0,26
Terrence,Jones,2015-03-04,HOU,MEM,True,2187.0,10,14,0,0,1,1,4,5,9,2,1,2,1,1,21
Kevin,Love,2015-03-04,CLE,TOR,False,2016.0,6,10,4,7,6,9,3,7,10,1,1,0,0,1,22
Goran,Dragic,2015-03-04,MIA,LAL,True,2171.0,6,10,1,2,8,8,2,2,4,6,3,0,4,2,21
Kawhi,Leonard,2015-03-04,SAS,SAC,True,1730.0,9,11,2,4,1,4,1,4,5,1,3,1,1,1,21
Isaiah,Thomas,2015-03-04,BOS,UTA,True,1588.0,6,12,2,5,7,8,2,1,3,7,1,0,1,3,21
George,Hill,2015-03-04,IND,NYK,True,1636.0,8,13,3,5,2,2,0,3,3,6,1,0,1,1,21
Andrea,Bargnani,2015-03-04,NYK,IND,False,2301.0,10,17,2,3,3,3,2,2,4,4,1,2,4,2,25
Marc,Gasol,2015-03-04,MEM,HOU,False,2010.0,10,14,0,1,1,2,0,6,6,6,0,1,2,0,21
James,Harden,2015-03-04,HOU,MEM,True,2484.0,7,16,2,7,2,2,1,3,4,13,1,2,3,1,18
Zach,Randolph,2015-03-04,MEM,HOU,False,1980.0,7,12,0,0,1,1,2,6,8,6,3,1,1,1,15
Hassan,Whiteside,2015-03-04,MIA,LAL,True,1953.0,6,10,0,0,6,13,6,19,25,0,0,5,4,4,18
P.J.,Tucker,2015-03-04,PHO,ORL,False,2157.0,7,10,1,2,4,5,1,4,5,0,3,1,1,2,19
Marvin,Williams,2015-03-04,CHO,BRK,False,1558.0,5,8,4,5,4,4,1,6,7,1,0,1,0,1,18
Kenneth,Faried,2015-03-04,DEN,MIN,False,1973.0,8,14,0,0,2,3,4,10,14,2,2,2,3,3,18
Zaza,Pachulia,2015-03-04,MIL,GSW,False,1490.0,5,9,0,0,3,4,6,5,11,4,2,0,1,1,13
Ed,Davis,2015-03-04,LAL,MIA,False,1663.0,7,10,0,0,0,1,2,10,12,0,3,1,0,2,14
Will,Barton,2015-03-04,DEN,MIN,False,1825.0,6,11,2,4,3,4,1,5,6,2,2,0,0,3,17
Andre,Drummond,2015-03-04,DET,NOP,False,2069.0,6,13,0,0,1,2,6,12,18,1,1,6,2,5,13
Nikola,Vucevic,2015-03-04,ORL,PHO,True,1816.0,8,16,0,0,2,2,1,4,5,2,3,1,1,1,18
Gerald,Henderson,2015-03-04,CHO,BRK,False,1871.0,7,11,1,2,4,6,0,2,2,2,1,0,0,2,19
Tony,Parker,2015-03-04,SAS,SAC,True,1471.0,8,14,0,1,3,3,0,1,1,3,2,0,1,1,19
Mo,Williams,2015-03-04,CHO,BRK,False,1884.0,6,13,2,6,0,1,0,3,3,14,0,0,1,3,14
Danilo,Gallinari,2015-03-04,DEN,MIN,False,1937.0,5,10,3,6,3,3,1,4,5,3,1,0,0,2,16
Mike,Conley,2015-03-04,MEM,HOU,False,1966.0,6,9,1,2,4,4,0,2,2,6,1,0,3,2,17
Shaun,Livingston,2015-03-04,GSW,MIL,True,1629.0,7,10,0,0,2,2,0,1,1,6,1,0,1,3,16
Markieff,Morris,2015-03-04,PHO,ORL,False,2081.0,11,17,0,2,1,2,1,5,6,2,0,0,2,4,23
Stephen,Curry,2015-03-04,GSW,MIL,True,2195.0,6,16,6,13,1,2,0,1,1,11,2,2,5,3,19
Dion,Waiters,2015-03-04,OKC,PHI,True,2360.0,9,15,1,3,1,3,1,9,10,3,0,0,2,2,20
Josh,Smith,2015-03-04,HOU,MEM,True,1283.0,6,14,2,5,2,2,3,5,8,2,1,1,0,1,16
Jeremy,Lin,2015-03-04,LAL,MIA,False,1742.0,5,12,1,4,1,2,0,2,2,9,4,0,1,1,12
DeMar,DeRozan,2015-03-04,TOR,CLE,True,2366.0,10,19,2,3,3,3,0,1,1,0,1,0,2,2,25
Al,Jefferson,2015-03-04,CHO,BRK,False,1511.0,8,16,0,0,3,4,0,6,6,1,3,0,2,0,19
Jodie,Meeks,2015-03-04,DET,NOP,False,1678.0,8,14,1,2,3,3,0,0,0,1,2,0,2,0,20
J.R.,Smith,2015-03-04,CLE,TOR,False,2212.0,6,12,3,8,0,0,2,6,8,1,1,2,0,3,15
C.J.,Miles,2015-03-04,IND,NYK,True,1262.0,4,9,3,6,5,5,0,1,1,0,2,1,0,1,16
LaMarcus,Aldridge,2015-03-04,POR,LAC,False,2657.0,12,30,0,2,5,7,1,8,9,0,0,1,1,3,29
Eric,Bledsoe,2015-03-04,PHO,ORL,False,2271.0,3,7,1,1,6,6,1,6,7,9,3,1,7,3,13
Ray,McCallum,2015-03-04,SAC,SAS,False,1791.0,6,12,0,0,0,1,2,5,7,4,3,1,1,1,12
Tyreke,Evans,2015-03-04,NOP,DET,True,2155.0,8,20,1,4,4,5,1,3,4,9,1,0,4,3,21
Luc,Mbah,2015-03-04,PHI,OKC,False,2382.0,6,21,0,3,6,9,7,7,14,5,0,0,1,2,18
Andrew,Wiggins,2015-03-04,MIN,DEN,True,2283.0,8,16,0,2,4,8,2,3,5,1,0,1,0,3,20
Robin,Lopez,2015-03-04,POR,LAC,False,1875.0,4,6,0,0,3,4,6,1,7,1,0,1,0,3,11
Rudy,Gobert,2015-03-04,UTA,BOS,False,2141.0,3,9,0,0,4,6,3,13,16,3,1,3,2,2,10
J.J.,Redick,2015-03-04,LAC,POR,True,2840.0,11,27,4,12,0,0,2,2,4,1,2,0,3,2,26
Klay,Thompson,2015-03-04,GSW,MIL,True,2168.0,5,16,3,8,4,4,0,0,0,5,3,0,1,3,17
Rodney,Stuckey,2015-03-04,IND,NYK,True,1129.0,7,12,1,2,2,2,1,3,4,2,0,0,2,1,17
Jameer,Nelson,2015-03-04,DEN,MIN,False,1519.0,6,10,0,3,0,0,0,2,2,9,1,0,3,1,12
Derrick,Favors,2015-03-04,UTA,BOS,False,1812.0,7,10,0,0,2,3,2,3,5,2,0,1,2,5,16
Michael,Carter-Williams,2015-03-04,MIL,GSW,False,1827.0,5,14,0,1,6,6,2,2,4,7,2,0,5,1,16
Reggie,Jackson,2015-03-04,DET,NOP,False,1974.0,7,16,0,2,0,0,0,5,5,11,2,0,4,3,14
Trey,Burke,2015-03-04,UTA,BOS,False,1904.0,7,17,0,4,2,4,1,5,6,8,0,0,2,1,16
D.J.,Augustin,2015-03-04,OKC,PHI,True,2210.0,6,13,2,5,3,3,0,4,4,2,2,0,2,4,17
James,Jones,2015-03-04,CLE,TOR,False,1252.0,4,7,4,7,2,3,0,1,1,0,1,0,0,1,14
Tony,Allen,2015-03-04,MEM,HOU,False,1603.0,6,9,0,0,0,0,4,4,8,0,2,0,1,5,12
Kevin,Garnett,2015-03-04,MIN,DEN,True,1269.0,5,6,0,0,1,2,0,6,6,2,0,1,0,3,11
Jae,Crowder,2015-03-04,BOS,UTA,True,1966.0,8,17,1,5,1,5,2,2,4,2,0,1,0,2,18
Greivis,Vasquez,2015-03-04,TOR,CLE,True,2377.0,2,7,1,3,1,2,0,3,3,13,2,0,1,4,6
Trevor,Booker,2015-03-04,UTA,BOS,False,1368.0,4,7,0,1,3,4,3,7,10,2,0,0,1,3,11
David,West,2015-03-04,IND,NYK,True,1563.0,6,9,0,0,1,2,1,4,5,0,1,2,2,1,13
Patrick,Beverley,2015-03-04,HOU,MEM,True,1834.0,5,9,2,3,0,0,0,5,5,3,0,0,0,2,12
Luol,Deng,2015-03-04,MIA,LAL,True,2101.0,5,11,0,4,5,6,1,5,6,0,0,0,0,2,15
Danny,Green,2015-03-04,SAS,SAC,True,1369.0,3,7,2,4,5,5,0,2,2,0,1,1,1,1,13
Ersan,Ilyasova,2015-03-04,MIL,GSW,False,2113.0,5,13,3,5,0,1,4,6,10,1,1,0,1,2,13
Elfrid,Payton,2015-03-04,ORL,PHO,True,1971.0,4,11,0,1,1,2,2,2,4,10,5,0,5,4,9
Cody,Zeller,2015-03-04,CHO,BRK,False,941.0,5,9,0,0,3,3,2,2,4,1,0,0,0,4,13
Dewayne,Dedmon,2015-03-04,ORL,PHO,True,1236.0,3,3,0,0,2,3,2,6,8,0,1,1,0,5,8
Bismack,Biyombo,2015-03-04,CHO,BRK,False,1099.0,1,1,0,0,5,6,4,4,8,1,0,1,1,3,7
Tobias,Harris,2015-03-04,ORL,PHO,True,2164.0,5,8,1,3,0,0,0,4,4,2,0,1,1,1,11
Greg,Monroe,2015-03-04,DET,NOP,False,2193.0,6,15,0,0,1,2,5,10,15,5,1,0,5,3,13
