Damian,Lillard,2014-12-23,POR,OKC,False,2746.0,11,21,8,12,10,1,5,6,11,2,0,2,1,40
Russell,Westbrook,2014-12-23,OKC,POR,True,2316.0,16,34,1,5,7,5,5,10,6,3,0,2,6,40
Tyson,Chandler,2014-12-23,DAL,PHO,False,2019.0,6,8,0,0,10,6,8,14,2,0,0,0,2,22
Brandon,Knight,2014-12-23,MIL,CHO,True,2011.0,13,21,4,7,4,0,2,2,5,1,0,4,3,34
Gorgui,Dieng,2014-12-23,MIN,CLE,False,2166.0,6,10,0,0,8,3,8,11,2,3,4,2,3,20
DeMarre,Carroll,2014-12-23,ATL,LAC,True,2218.0,9,12,5,6,2,3,7,10,0,1,0,0,3,25
Ty,Lawson,2014-12-23,DEN,BRK,False,2496.0,10,20,4,8,5,0,4,4,9,0,0,4,1,29
Blake,Griffin,2014-12-23,LAC,ATL,False,2184.0,9,17,0,1,3,1,7,8,11,1,1,2,3,21
Mason,Plumlee,2014-12-23,BRK,DEN,True,2385.0,9,14,0,0,1,5,8,13,2,2,3,2,2,19
Kenneth,Faried,2014-12-23,DEN,BRK,False,1917.0,8,11,0,0,4,5,9,14,2,1,1,3,3,20
Goran,Dragic,2014-12-23,PHO,DAL,True,2338.0,10,17,2,6,3,1,2,3,4,1,0,1,1,25
Tyler,Zeller,2014-12-23,BOS,ORL,False,1766.0,6,9,0,0,10,1,9,10,0,1,1,2,3,22
Joe,Johnson,2014-12-23,BRK,DEN,True,2004.0,11,19,4,5,1,0,2,2,3,1,0,1,2,27
DeAndre,Jordan,2014-12-23,LAC,ATL,False,2310.0,7,11,0,0,1,11,11,22,1,0,4,2,5,15
Andrew,Wiggins,2014-12-23,MIN,CLE,False,2207.0,9,16,3,3,6,1,1,2,2,1,1,3,1,27
Pau,Gasol,2014-12-23,CHI,WAS,False,2040.0,7,13,1,1,3,0,9,9,4,1,2,0,1,18
Michael,Carter-Williams,2014-12-23,PHI,MIA,False,2659.0,9,18,2,4,0,1,2,3,5,6,1,3,1,20
LeBron,James,2014-12-23,CLE,MIN,True,2078.0,8,16,4,7,4,0,4,4,3,1,3,2,3,24
Ronnie,Price,2014-12-23,LAL,GSW,True,1834.0,6,10,3,7,2,1,3,4,8,3,0,3,2,17
Kyrie,Irving,2014-12-23,CLE,MIN,True,2217.0,12,19,2,4,3,0,0,0,4,3,0,6,4,29
Kemba,Walker,2014-12-23,CHO,MIL,False,2155.0,9,18,1,4,8,0,1,1,4,2,0,2,4,27
Ed,Davis,2014-12-23,LAL,GSW,True,1244.0,7,7,0,0,0,2,3,5,2,1,2,0,0,14
