Mike,Conley,2014-12-30,MEM,SAS,True,1960.0,10,13,4,5,6,0,7,7,6,1,0,4,3,30
Jodie,Meeks,2014-12-30,DET,ORL,False,1645.0,11,16,9,11,3,0,0,0,0,2,0,2,1,34
Paul,Millsap,2014-12-30,ATL,CLE,True,2216.0,10,17,0,2,6,0,9,9,3,2,3,0,2,26
Shabazz,Muhammad,2014-12-30,MIN,UTA,False,2294.0,10,17,5,6,5,2,5,7,2,0,1,1,2,30
Marreese,Speights,2014-12-30,GSW,PHI,True,1419.0,9,13,0,0,5,3,1,4,4,0,4,0,3,23
Jeff,Teague,2014-12-30,ATL,CLE,True,2088.0,8,13,1,4,6,2,3,5,11,3,0,5,2,23
Andre,Drummond,2014-12-30,DET,ORL,False,1845.0,6,11,0,0,5,9,13,22,2,2,3,0,1,17
Kyrie,Irving,2014-12-30,CLE,ATL,False,2559.0,13,27,3,10,6,2,4,6,9,2,0,8,3,35
Kobe,Bryant,2014-12-30,LAL,DEN,False,1900.0,6,11,3,5,8,1,10,11,11,2,1,9,1,23
Trey,Burke,2014-12-30,UTA,MIN,True,2217.0,10,21,3,6,3,0,4,4,6,0,0,0,1,26
Gordon,Hayward,2014-12-30,UTA,MIN,True,2185.0,9,16,3,4,5,0,2,2,3,2,0,3,1,26
Brook,Lopez,2014-12-30,BRK,CHI,False,1977.0,13,21,0,0,3,2,3,5,0,0,2,2,3,29
Eric,Bledsoe,2014-12-30,PHO,NOP,False,2209.0,6,13,0,3,9,2,6,8,3,2,2,2,1,21
Anthony,Davis,2014-12-30,NOP,PHO,True,2534.0,7,15,0,0,5,5,13,18,2,0,1,1,2,19
Mike,Dunleavy,2014-12-30,CHI,BRK,True,2091.0,9,15,5,9,0,0,5,5,2,0,0,0,1,23
Damian,Lillard,2014-12-30,POR,TOR,True,2771.0,9,24,4,15,4,0,2,2,9,1,2,2,3,26
Joe,Johnson,2014-12-30,BRK,CHI,False,2189.0,8,14,1,1,3,0,11,11,4,0,0,1,0,20
Jrue,Holiday,2014-12-30,NOP,PHO,True,1929.0,8,13,3,5,2,0,3,3,6,2,0,3,4,21
LaMarcus,Aldridge,2014-12-30,POR,TOR,True,2481.0,10,19,0,0,3,2,11,13,2,0,1,2,2,23
Jusuf,Nurkic,2014-12-30,DEN,LAL,True,1628.0,7,10,0,0,2,2,6,8,2,2,2,1,5,16
Ty,Lawson,2014-12-30,DEN,LAL,True,2050.0,5,11,1,4,5,2,2,4,9,2,0,2,1,16
Stephen,Curry,2014-12-30,GSW,PHI,True,1603.0,4,7,3,6,2,0,3,3,9,3,0,3,3,13
Kyle,Korver,2014-12-30,ATL,CLE,True,2410.0,7,11,5,8,0,1,7,8,1,0,1,2,2,19
Draymond,Green,2014-12-30,GSW,PHI,True,1723.0,3,7,1,2,3,2,8,10,3,4,3,2,3,10
Tyreke,Evans,2014-12-30,NOP,PHO,True,2115.0,8,20,1,5,7,1,7,8,4,1,0,2,4,24
