James,Harden,2014-12-22,HOU,POR,True,1910.0,14,26,4,9,12,0,3,3,7,5,0,1,2,44
Jimmy,Butler,2014-12-22,CHI,TOR,True,2654.0,7,16,2,3,11,3,8,11,4,1,5,1,1,27
Kyle,Lowry,2014-12-22,TOR,CHI,False,2199.0,12,22,4,8,6,2,4,6,3,1,0,1,5,34
Chris,Paul,2014-12-22,LAC,SAS,False,2017.0,8,17,3,6,6,1,3,4,9,2,2,3,1,25
Klay,Thompson,2014-12-22,GSW,SAC,True,1656.0,10,16,2,4,3,0,2,2,3,1,0,1,0,25
Derrick,Rose,2014-12-22,CHI,TOR,True,1852.0,12,19,0,3,5,0,2,2,3,0,0,2,1,29
Al,Jefferson,2014-12-22,CHO,DEN,True,1567.0,10,13,0,0,2,1,6,7,2,1,0,0,2,22
Boris,Diaw,2014-12-22,SAS,LAC,True,1517.0,9,11,2,3,3,1,5,6,3,0,0,0,3,23
Mike,Conley,2014-12-22,MEM,UTA,True,1908.0,12,22,4,6,0,0,4,4,4,0,0,1,3,28
C.J.,McCollum,2014-12-22,POR,HOU,False,1601.0,6,9,2,3,3,0,3,3,3,3,1,1,0,17
Tony,Parker,2014-12-22,SAS,LAC,True,2026.0,11,18,1,2,3,0,0,0,4,2,0,3,2,26
Manu,Ginobili,2014-12-22,SAS,LAC,True,1642.0,7,11,2,5,3,0,2,2,10,0,0,3,0,19
Marc,Gasol,2014-12-22,MEM,UTA,True,2191.0,10,22,0,1,4,3,9,12,5,0,0,2,2,24
Alec,Burks,2014-12-22,UTA,MEM,False,2053.0,7,14,2,4,7,0,3,3,4,0,0,1,1,23
Tim,Duncan,2014-12-22,SAS,LAC,True,2082.0,9,16,0,0,3,0,12,12,1,2,0,1,2,21
Kemba,Walker,2014-12-22,CHO,DEN,True,1782.0,5,12,2,5,6,0,1,1,9,0,0,1,1,18
DeMarcus,Cousins,2014-12-22,SAC,GSW,False,1777.0,9,19,0,0,4,2,6,8,6,1,1,2,5,22
Gordon,Hayward,2014-12-22,UTA,MEM,False,2178.0,7,12,2,2,5,1,3,4,4,0,1,2,2,21
Dwight,Howard,2014-12-22,HOU,POR,True,1956.0,7,11,0,0,2,1,12,13,4,1,0,2,2,16
Kyle,Korver,2014-12-22,ATL,DAL,False,1884.0,4,8,3,6,7,0,4,4,3,2,0,2,3,18
Stephen,Curry,2014-12-22,GSW,SAC,True,1578.0,5,12,1,5,1,0,2,2,11,3,0,1,1,12
Justin,Holiday,2014-12-22,GSW,SAC,True,1222.0,7,12,3,7,1,0,3,3,3,0,0,0,0,18
Omri,Casspi,2014-12-22,SAC,GSW,False,1713.0,7,10,0,0,2,1,7,8,3,0,1,1,1,16
Aaron,Brooks,2014-12-22,CHI,TOR,True,1495.0,6,10,1,2,4,1,1,2,2,1,1,1,2,17
James,Johnson,2014-12-22,TOR,CHI,False,2001.0,7,10,0,1,2,1,1,2,1,4,2,3,3,16
Al,Horford,2014-12-22,ATL,DAL,False,2007.0,8,13,0,1,1,1,6,7,2,0,1,0,2,17
Charlie,Villanueva,2014-12-22,DAL,ATL,True,794.0,4,8,4,6,2,3,3,6,1,2,0,1,2,14
Blake,Griffin,2014-12-22,LAC,SAS,False,2262.0,10,20,0,0,2,0,6,6,6,1,1,4,3,22
Rajon,Rondo,2014-12-22,DAL,ATL,True,1972.0,6,15,1,3,0,2,2,4,11,3,1,3,4,13
Corey,Brewer,2014-12-22,HOU,POR,True,1371.0,5,10,2,4,0,0,4,4,4,5,1,2,2,12
Dennis,Schroder,2014-12-22,ATL,DAL,False,1884.0,9,15,0,1,4,1,2,3,6,1,0,5,4,22
Joakim,Noah,2014-12-22,CHI,TOR,True,1825.0,4,4,0,0,6,0,4,4,4,1,0,3,2,14
Andre,Iguodala,2014-12-22,GSW,SAC,True,1426.0,5,6,2,3,0,0,1,1,4,1,0,0,2,12
Pau,Gasol,2014-12-22,CHI,TOR,True,1739.0,2,7,0,0,10,3,6,9,3,0,3,4,3,14
Danny,Green,2014-12-22,SAS,LAC,True,1751.0,3,5,3,5,2,0,1,1,5,1,1,1,1,11
DeAndre,Jordan,2014-12-22,LAC,SAS,False,2144.0,4,4,0,0,1,5,6,11,1,1,1,1,3,9
Jonas,Valanciunas,2014-12-22,TOR,CHI,False,1975.0,8,18,0,0,4,4,5,9,0,0,0,0,4,20
Tyson,Chandler,2014-12-22,DAL,ATL,True,2058.0,3,4,0,0,2,4,15,19,0,0,2,2,0,8
J.J.,Redick,2014-12-22,LAC,SAS,False,2082.0,6,13,5,8,4,1,0,1,1,0,0,1,4,21
Alonzo,Gee,2014-12-22,DEN,CHO,False,1787.0,4,8,0,1,7,1,1,2,1,1,0,1,2,15
Carl,Landry,2014-12-22,SAC,GSW,False,447.0,5,6,0,0,2,1,2,3,1,0,0,0,0,12
Marreese,Speights,2014-12-22,GSW,SAC,True,775.0,2,3,0,0,8,1,3,4,3,0,0,1,4,12
Patrick,Patterson,2014-12-22,TOR,CHI,False,1784.0,5,10,0,3,2,7,2,9,0,1,0,0,3,12
Glen,Davis,2014-12-22,LAC,SAS,False,690.0,4,5,0,0,1,1,0,1,0,4,0,0,1,9
Jamal,Crawford,2014-12-22,LAC,SAS,False,1670.0,6,15,0,5,6,0,3,3,1,1,0,0,3,18
Thabo,Sefolosha,2014-12-22,ATL,DAL,False,1001.0,3,3,1,1,0,1,1,2,2,2,1,0,0,7
Darren,Collison,2014-12-22,SAC,GSW,False,1944.0,7,14,2,4,1,0,2,2,5,2,0,4,2,17
Paul,Millsap,2014-12-22,ATL,DAL,False,2291.0,5,12,1,2,2,1,11,12,7,0,2,4,3,13
Draymond,Green,2014-12-22,GSW,SAC,True,1536.0,2,5,0,2,2,0,8,8,4,3,2,1,2,6
Nikola,Mirotic,2014-12-22,CHI,TOR,True,1100.0,2,2,1,1,7,1,2,3,0,0,0,0,4,12
Marco,Belinelli,2014-12-22,SAS,LAC,True,1697.0,3,4,3,4,0,0,3,3,5,0,0,0,3,9
Taj,Gibson,2014-12-22,CHI,TOR,True,1096.0,5,10,0,0,0,4,3,7,1,1,2,0,3,10
Dirk,Nowitzki,2014-12-22,DAL,ATL,True,1800.0,6,13,0,1,4,1,5,6,2,0,1,3,0,16
Vince,Carter,2014-12-22,MEM,UTA,True,1314.0,4,7,2,4,2,0,2,2,2,1,0,0,3,12
Wesley,Matthews,2014-12-22,POR,HOU,False,1540.0,5,10,3,5,1,1,2,3,2,0,0,0,4,14
Rudy,Gay,2014-12-22,SAC,GSW,False,2190.0,4,14,1,2,4,4,5,9,3,1,1,2,2,13
Gary,Neal,2014-12-22,CHO,DEN,True,1413.0,5,8,1,1,2,0,2,2,2,1,0,2,2,13
Festus,Ezeli,2014-12-22,GSW,SAC,True,1064.0,7,11,0,0,1,3,3,6,0,0,2,3,4,15
Ty,Lawson,2014-12-22,DEN,CHO,False,1875.0,8,15,2,3,0,0,0,0,4,0,0,4,0,18
Patrick,Beverley,2014-12-22,HOU,POR,True,1821.0,4,9,3,6,0,2,3,5,1,2,1,1,4,11
Lou,Williams,2014-12-22,TOR,CHI,False,1561.0,3,10,0,4,6,0,0,0,4,2,0,0,4,12
Derrick,Favors,2014-12-22,UTA,MEM,False,2130.0,5,12,0,0,5,1,6,7,1,0,1,2,2,15
P.J.,Hairston,2014-12-22,CHO,DEN,True,1259.0,4,11,2,5,0,1,9,10,0,1,3,1,1,10
Devin,Harris,2014-12-22,DAL,ATL,True,1227.0,3,5,3,5,2,0,0,0,1,0,0,0,1,11
Terrence,Ross,2014-12-22,TOR,CHI,False,2106.0,6,16,5,11,0,1,3,4,1,2,1,2,6,17
Enes,Kanter,2014-12-22,UTA,MEM,False,1825.0,6,11,1,1,0,1,8,9,0,0,1,2,2,13
Kenneth,Faried,2014-12-22,DEN,CHO,False,1282.0,2,3,0,1,4,3,6,9,0,0,1,2,1,8
Ben,McLemore,2014-12-22,SAC,GSW,False,1961.0,4,8,3,6,0,0,2,2,3,1,0,1,3,11
Jordan,Farmar,2014-12-22,LAC,SAS,False,863.0,2,6,1,2,2,2,1,3,4,0,0,0,0,7
Courtney,Lee,2014-12-22,MEM,UTA,True,2263.0,6,14,0,7,1,0,1,1,2,2,0,0,3,13
DeMarre,Carroll,2014-12-22,ATL,DAL,False,2199.0,6,15,1,5,2,1,6,7,0,1,0,1,3,15
Damian,Lillard,2014-12-22,POR,HOU,False,1932.0,6,16,0,5,6,1,2,3,3,1,0,6,1,18
Trey,Burke,2014-12-22,UTA,MEM,False,1561.0,3,8,1,4,1,1,3,4,4,0,0,1,0,8
Dante,Exum,2014-12-22,UTA,MEM,False,1314.0,2,3,2,3,0,0,2,2,3,0,0,0,1,6
Chris,Kaman,2014-12-22,POR,HOU,False,926.0,4,7,0,0,1,2,4,6,1,1,0,3,0,9
Richard,Jefferson,2014-12-22,DAL,ATL,True,1165.0,4,7,1,2,1,0,1,1,2,1,0,1,4,10
Cory,Joseph,2014-12-22,SAS,LAC,True,1051.0,1,1,1,1,0,0,1,1,3,1,1,0,1,3
Ray,McCallum,2014-12-22,SAC,GSW,False,1198.0,2,6,1,2,0,0,1,1,7,0,0,0,1,5
Bismack,Biyombo,2014-12-22,CHO,DEN,True,979.0,3,3,0,0,0,1,3,4,0,0,0,0,1,6
Jason,Thompson,2014-12-22,SAC,GSW,False,1209.0,3,3,0,0,0,1,3,4,0,0,2,1,2,6
Wilson,Chandler,2014-12-22,DEN,CHO,False,1522.0,3,4,0,1,0,0,6,6,1,1,1,1,4,6
Meyers,Leonard,2014-12-22,POR,HOU,False,1897.0,5,11,3,7,0,0,4,4,0,0,1,2,3,13
