Anthony,Davis,2014-12-16,NOP,UTA,True,2094.0,12,15,0,0,7,4,5,9,1,1,3,2,2,31
Russell,Westbrook,2014-12-16,OKC,SAC,False,1910.0,11,20,1,3,9,3,3,6,7,4,0,1,4,32
Ryan,Anderson,2014-12-16,NOP,UTA,True,1627.0,10,15,6,10,2,2,3,5,3,2,0,0,1,28
John,Wall,2014-12-16,WAS,MIN,True,2303.0,9,17,2,4,1,0,4,4,17,2,0,3,1,21
Enes,Kanter,2014-12-16,UTA,NOP,False,2192.0,12,22,0,0,5,6,1,7,1,2,1,2,3,29
Thaddeus,Young,2014-12-16,MIN,WAS,False,2121.0,12,19,0,0,5,2,2,4,2,2,0,1,3,29
Rasual,Butler,2014-12-16,WAS,MIN,True,1663.0,9,15,4,5,1,1,4,5,2,1,1,0,1,23
Carmelo,Anthony,2014-12-16,NYK,DAL,True,2246.0,11,23,2,4,2,3,2,5,5,4,1,4,1,26
Dwyane,Wade,2014-12-16,MIA,BRK,False,2166.0,12,24,1,4,3,1,4,5,4,1,0,2,2,28
Mason,Plumlee,2014-12-16,BRK,MIA,True,1932.0,8,12,0,0,5,5,4,9,1,1,1,4,2,21
Marc,Gasol,2014-12-16,MEM,GSW,True,2078.0,11,21,0,0,2,2,5,7,3,0,1,1,2,24
Shabazz,Muhammad,2014-12-16,MIN,WAS,False,1663.0,9,17,1,3,2,3,1,4,0,3,0,1,1,21
Deron,Williams,2014-12-16,BRK,MIA,True,2313.0,4,12,1,5,6,0,1,1,11,2,0,2,1,15
Pablo,Prigioni,2014-12-16,NYK,DAL,True,1292.0,2,4,1,3,0,1,0,1,9,5,0,0,1,5
Dirk,Nowitzki,2014-12-16,DAL,NYK,False,1396.0,5,11,1,4,5,0,5,5,5,1,0,2,1,16
Klay,Thompson,2014-12-16,GSW,MEM,False,2420.0,8,16,4,5,2,0,2,2,0,1,1,2,1,22
Marreese,Speights,2014-12-16,GSW,MEM,False,1549.0,7,14,0,0,4,5,3,8,0,0,2,1,5,18
Kevin,Durant,2014-12-16,OKC,SAC,False,2117.0,12,25,1,4,1,0,3,3,2,1,0,2,1,26
Mario,Chalmers,2014-12-16,MIA,BRK,False,1872.0,2,3,0,0,6,0,7,7,5,4,0,3,5,10
Marcin,Gortat,2014-12-16,WAS,MIN,True,1691.0,7,12,0,0,1,3,2,5,2,0,2,0,3,15
Gorgui,Dieng,2014-12-16,MIN,WAS,False,2233.0,3,8,0,0,6,3,9,12,1,0,3,0,3,12
Chandler,Parsons,2014-12-16,DAL,NYK,False,1396.0,5,12,3,6,0,0,3,3,6,1,1,0,1,13
Tyreke,Evans,2014-12-16,NOP,UTA,True,1976.0,8,15,0,1,3,0,4,4,6,0,0,3,3,19
Rudy,Gay,2014-12-16,SAC,OKC,True,2109.0,8,20,1,2,5,1,5,6,3,1,1,3,3,22
Zach,Randolph,2014-12-16,MEM,GSW,True,1560.0,8,12,0,0,1,4,6,10,0,0,0,3,1,17
Stephen,Curry,2014-12-16,GSW,MEM,False,2337.0,9,25,1,10,0,0,7,7,6,4,0,3,2,19
Tyson,Chandler,2014-12-16,DAL,NYK,False,1501.0,4,5,0,0,0,3,11,14,1,0,1,0,4,8
Luol,Deng,2014-12-16,MIA,BRK,False,2440.0,5,13,2,7,6,1,5,6,4,1,0,4,2,18
Beno,Udrih,2014-12-16,MEM,GSW,True,947.0,3,4,0,0,0,0,1,1,8,1,0,0,0,6
Austin,Rivers,2014-12-16,NOP,UTA,True,1590.0,5,10,1,1,1,1,2,3,2,1,1,0,1,12
J.J.,Barea,2014-12-16,DAL,NYK,False,1027.0,4,7,2,2,0,1,0,1,5,0,0,0,0,10
Carl,Landry,2014-12-16,SAC,OKC,True,1308.0,6,8,0,0,2,2,2,4,1,1,0,3,1,14
Serge,Ibaka,2014-12-16,OKC,SAC,False,2051.0,3,10,1,3,2,0,6,6,2,0,7,0,2,9
Shane,Larkin,2014-12-16,NYK,DAL,True,1794.0,4,6,1,1,0,1,4,5,2,2,0,0,3,9
Monta,Ellis,2014-12-16,DAL,NYK,False,1922.0,6,14,0,2,2,0,0,0,6,3,0,3,1,14
Dante,Exum,2014-12-16,UTA,NOP,False,1237.0,5,7,1,2,1,1,1,2,2,1,1,2,2,12
Trey,Burke,2014-12-16,UTA,NOP,False,1643.0,5,9,2,4,4,1,5,6,1,0,1,5,0,16
Gordon,Hayward,2014-12-16,UTA,NOP,False,2108.0,7,16,0,3,3,0,3,3,5,0,1,2,3,17
Andre,Iguodala,2014-12-16,GSW,MEM,False,1916.0,3,10,3,9,0,1,5,6,3,3,0,0,1,9
Rudy,Gobert,2014-12-16,UTA,NOP,False,1987.0,3,6,0,0,0,5,4,9,2,0,3,0,3,6
Alec,Burks,2014-12-16,UTA,NOP,False,2235.0,6,18,1,3,3,2,2,4,4,2,0,2,1,16
Mike,Conley,2014-12-16,MEM,GSW,True,1933.0,6,18,0,4,5,0,0,0,5,4,0,3,4,17
Omer,Asik,2014-12-16,NOP,UTA,True,1253.0,3,4,0,0,4,1,4,5,0,1,3,3,1,10
Vince,Carter,2014-12-16,MEM,GSW,True,1414.0,5,12,4,7,2,1,3,4,1,0,0,2,1,16
Joe,Johnson,2014-12-16,BRK,MIA,True,2230.0,6,14,4,8,0,0,3,3,3,0,0,1,3,16
Shaun,Livingston,2014-12-16,GSW,MEM,False,1365.0,5,9,0,0,2,2,1,3,3,0,1,2,2,12
Harrison,Barnes,2014-12-16,GSW,MEM,False,1845.0,4,7,1,3,2,2,6,8,0,0,1,2,1,11
Devin,Harris,2014-12-16,DAL,NYK,False,1077.0,4,6,3,5,0,0,4,4,2,0,0,2,0,11
Sergey,Karasev,2014-12-16,BRK,MIA,True,1346.0,4,9,1,4,2,2,1,3,3,0,1,1,2,11
Otto,Porter,2014-12-16,WAS,MIN,True,1353.0,4,8,2,2,0,1,4,5,1,0,1,0,2,10
Trevor,Booker,2014-12-16,UTA,NOP,False,1275.0,5,6,0,0,0,2,2,4,0,0,0,1,1,10
Kris,Humphries,2014-12-16,WAS,MIN,True,1616.0,2,3,0,0,2,1,9,10,0,0,2,0,3,6
Shabazz,Napier,2014-12-16,MIA,BRK,False,1104.0,3,4,3,4,2,1,2,3,0,1,0,3,1,11
Ramon,Sessions,2014-12-16,SAC,OKC,True,1346.0,5,10,1,3,0,0,4,4,4,0,0,1,2,11
Anthony,Morrow,2014-12-16,OKC,SAC,False,1073.0,3,5,3,5,1,0,0,0,1,0,0,0,1,10
Chris,Andersen,2014-12-16,MIA,BRK,False,1173.0,2,3,0,0,0,2,7,9,1,0,2,0,1,4
