Kobe,Bryant,2014-11-30 21:30:00-05:00,LAL,TOR,True,2496.0,11,24,0,1,9,13,1,10,11,12,0,1,2,2,31
Jimmy,Butler,2014-11-30 21:30:00-05:00,CHI,BRK,False,2347.0,7,12,1,3,11,13,0,4,4,5,1,0,0,1,26
Pau,Gasol,2014-11-30 21:30:00-05:00,CHI,BRK,False,1976.0,9,12,0,0,7,8,1,12,13,1,1,2,2,2,25
LaMarcus,Aldridge,2014-11-30 21:30:00-05:00,POR,MIN,True,2150.0,11,17,0,0,4,4,3,12,15,2,0,0,1,3,26
Carmelo,Anthony,2014-11-30 21:30:00-05:00,NYK,MIA,True,2474.0,11,26,1,6,8,10,3,5,8,2,1,1,0,3,31
Shabazz,Muhammad,2014-11-30 21:30:00-05:00,MIN,POR,False,1788.0,12,17,0,0,4,8,4,1,5,1,0,1,1,3,28
Zach,Randolph,2014-11-30 21:30:00-05:00,MEM,SAC,False,2064.0,8,16,0,0,6,10,2,10,12,4,3,0,0,3,22
Reggie,Evans,2014-11-30 21:30:00-05:00,SAC,MEM,True,2098.0,7,10,0,0,3,6,9,11,20,1,1,1,2,4,17
Kyle,Lowry,2014-11-30 21:30:00-05:00,TOR,LAL,False,2483.0,10,28,1,8,8,12,2,4,6,9,3,0,2,6,29
Stephen,Curry,2014-11-30 21:30:00-05:00,GSW,DET,False,1702.0,5,9,1,3,5,6,1,2,3,10,1,0,1,2,16
Danny,Green,2014-11-30 21:30:00-05:00,SAS,BOS,False,2112.0,7,13,4,9,0,0,1,5,6,3,3,1,1,1,18
Josh,Smith,2014-11-30 21:30:00-05:00,DET,GSW,True,2045.0,6,18,0,1,2,4,4,5,9,12,4,1,1,3,14
Boris,Diaw,2014-11-30 21:30:00-05:00,SAS,BOS,False,1481.0,5,6,3,4,2,2,2,5,7,3,0,1,0,2,15
Jordan,Hill,2014-11-30 21:30:00-05:00,LAL,TOR,True,2050.0,6,11,0,0,4,5,5,7,12,1,0,3,0,3,16
Brandon,Jennings,2014-11-30 21:30:00-05:00,DET,GSW,True,2109.0,6,19,3,7,7,7,2,2,4,6,1,0,1,0,22
Mo,Williams,2014-11-30 21:30:00-05:00,MIN,POR,False,2400.0,8,18,1,2,4,5,1,4,5,11,2,0,4,5,21
Marc,Gasol,2014-11-30 21:30:00-05:00,MEM,SAC,False,1833.0,6,11,0,0,6,6,0,6,6,5,1,1,1,5,18
Amar'e,Stoudemire,2014-11-30 21:30:00-05:00,NYK,MIA,True,2214.0,7,13,0,1,5,8,7,5,12,1,0,1,1,4,19
Damian,Lillard,2014-11-30 21:30:00-05:00,POR,MIN,True,2132.0,6,14,1,7,4,7,0,1,1,8,3,1,1,1,17
Kentavious,Caldwell-Pope,2014-11-30 21:30:00-05:00,DET,GSW,True,2184.0,8,15,4,7,3,5,1,3,4,1,2,0,2,2,23
Dwyane,Wade,2014-11-30 21:30:00-05:00,MIA,NYK,False,1937.0,11,18,0,1,5,9,4,1,5,5,0,0,7,1,27
Wesley,Matthews,2014-11-30 21:30:00-05:00,POR,MIN,True,1985.0,8,13,6,10,1,2,2,4,6,2,0,0,3,4,23
Terrence,Ross,2014-11-30 21:30:00-05:00,TOR,LAL,False,2281.0,8,12,4,7,0,0,1,4,5,1,0,0,1,3,20
Markieff,Morris,2014-11-30 21:30:00-05:00,PHO,ORL,True,2324.0,7,15,0,4,4,5,3,7,10,7,0,1,3,4,18
Goran,Dragic,2014-11-30 21:30:00-05:00,PHO,ORL,True,2455.0,7,15,3,6,5,5,1,7,8,4,0,0,5,1,22
Thaddeus,Young,2014-11-30 21:30:00-05:00,MIN,POR,False,2550.0,6,11,0,2,2,3,0,5,5,4,3,2,1,4,14
Tobias,Harris,2014-11-30 21:30:00-05:00,ORL,PHO,False,2040.0,8,18,1,2,4,4,0,8,8,1,2,0,2,1,21
Greivis,Vasquez,2014-11-30 21:30:00-05:00,TOR,LAL,False,2035.0,8,16,1,5,2,4,0,0,0,5,1,0,0,1,19
Darren,Collison,2014-11-30 21:30:00-05:00,SAC,MEM,True,2255.0,6,14,0,3,4,7,0,7,7,7,4,1,5,0,16
Patrick,Patterson,2014-11-30 21:30:00-05:00,TOR,LAL,False,2014.0,3,8,0,4,4,4,5,8,13,3,0,1,0,1,10
Carlos,Boozer,2014-11-30 21:30:00-05:00,LAL,TOR,True,1778.0,9,15,0,0,0,0,2,7,9,2,0,0,2,2,18
Chris,Bosh,2014-11-30 21:30:00-05:00,MIA,NYK,False,1992.0,7,18,2,6,4,6,0,9,9,2,1,0,1,2,20
Rudy,Gay,2014-11-30 21:30:00-05:00,SAC,MEM,True,1957.0,7,14,0,1,6,7,1,3,4,3,1,0,4,2,20
Draymond,Green,2014-11-30 21:30:00-05:00,GSW,DET,False,1960.0,7,13,5,8,1,2,1,5,6,2,1,0,4,4,20
Tim,Duncan,2014-11-30 21:30:00-05:00,SAS,BOS,False,1484.0,4,12,0,0,6,6,3,5,8,2,0,2,1,1,14
Gorgui,Dieng,2014-11-30 21:30:00-05:00,MIN,POR,False,2232.0,4,10,0,0,3,4,2,6,8,4,2,0,1,1,11
Nikola,Mirotic,2014-11-30 21:30:00-05:00,CHI,BRK,False,1644.0,3,5,1,3,5,5,2,10,12,1,1,1,3,5,12
Evan,Fournier,2014-11-30 21:30:00-05:00,ORL,PHO,False,2018.0,5,8,2,5,3,4,1,4,5,2,1,0,3,3,15
Kawhi,Leonard,2014-11-30 21:30:00-05:00,SAS,BOS,False,1800.0,5,9,1,3,1,1,0,6,6,0,2,0,0,1,12
Kyle,Singler,2014-11-30 21:30:00-05:00,DET,GSW,True,1654.0,3,8,2,4,1,1,0,4,4,4,2,1,0,1,9
Jarrett,Jack,2014-11-30 21:30:00-05:00,BRK,CHI,True,1645.0,5,13,0,1,2,2,1,3,4,4,1,0,0,0,12
Nick,Young,2014-11-30 21:30:00-05:00,LAL,TOR,True,1876.0,6,11,5,8,3,5,0,4,4,0,0,0,4,2,20
Kevin,Garnett,2014-11-30 21:30:00-05:00,BRK,CHI,True,1456.0,3,7,0,0,1,1,0,7,7,3,3,0,0,1,7
Ben,McLemore,2014-11-30 21:30:00-05:00,SAC,MEM,True,2455.0,7,13,1,3,3,4,0,2,2,2,1,0,3,3,18
Tony,Allen,2014-11-30 21:30:00-05:00,MEM,SAC,False,1735.0,5,7,0,0,3,7,3,0,3,2,4,0,4,5,13
Shaun,Livingston,2014-11-30 21:30:00-05:00,GSW,DET,False,1380.0,5,7,0,1,2,2,0,4,4,3,0,0,2,1,12
Miles,Plumlee,2014-11-30 21:30:00-05:00,PHO,ORL,True,1514.0,6,6,0,0,0,0,2,3,5,0,1,1,3,3,12
Bojan,Bogdanovic,2014-11-30 21:30:00-05:00,BRK,CHI,True,1888.0,6,12,1,4,0,0,2,3,5,2,1,0,1,2,13
Tyler,Zeller,2014-11-30 21:30:00-05:00,BOS,SAS,True,1371.0,2,5,0,0,3,3,4,6,10,1,0,1,0,2,7
Jonas,Valanciunas,2014-11-30 21:30:00-05:00,TOR,LAL,False,2001.0,4,10,0,0,1,2,2,11,13,1,0,3,1,1,9
Klay,Thompson,2014-11-30 21:30:00-05:00,GSW,DET,False,2108.0,5,11,2,2,3,3,0,3,3,2,1,0,3,1,15
Nikola,Vucevic,2014-11-30 21:30:00-05:00,ORL,PHO,False,2059.0,7,15,0,0,4,6,3,5,8,0,1,1,4,4,18
Lou,Williams,2014-11-30 21:30:00-05:00,TOR,LAL,False,1552.0,5,17,3,9,6,7,0,2,2,1,1,0,1,2,19
Wesley,Johnson,2014-11-30 21:30:00-05:00,LAL,TOR,True,1644.0,5,11,1,5,2,2,0,2,2,1,1,1,0,3,13
Brandon,Bass,2014-11-30 21:30:00-05:00,BOS,SAS,True,1137.0,5,7,0,0,0,0,1,2,3,1,1,1,1,2,10
Aron,Baynes,2014-11-30 21:30:00-05:00,SAS,BOS,False,1137.0,5,8,1,1,2,2,0,5,5,0,0,0,1,3,13
