Blake,Griffin,2015-01-07,LAC,LAL,True,1851.0,9,13,0,0,9,1,8,9,8,3,0,0,1,27
Klay,Thompson,2015-01-07,GSW,IND,True,2402.0,14,25,6,11,6,0,4,4,3,1,1,2,1,40
Anthony,Davis,2015-01-07,NOP,CHO,False,2491.0,15,24,0,0,2,2,10,12,1,0,4,1,3,32
Greg,Monroe,2015-01-07,DET,DAL,False,2048.0,11,16,0,0,5,3,15,18,6,0,1,4,2,27
Chris,Paul,2015-01-07,LAC,LAL,True,1872.0,9,15,4,6,2,0,2,2,11,3,0,1,2,24
Kyrie,Irving,2015-01-07,CLE,HOU,True,2466.0,15,26,4,8,4,1,1,2,3,1,0,4,1,38
Jeff,Teague,2015-01-07,ATL,MEM,True,2055.0,9,14,3,4,4,0,3,3,6,2,1,3,3,25
Mo,Williams,2015-01-07,MIN,PHO,True,2122.0,7,14,4,7,5,1,2,3,11,1,1,3,4,23
Khris,Middleton,2015-01-07,MIL,PHI,False,1642.0,7,9,2,2,2,0,3,3,3,5,0,0,2,18
Kemba,Walker,2015-01-07,CHO,NOP,True,2185.0,12,24,1,3,6,1,3,4,4,1,0,2,2,31
Stephen,Curry,2015-01-07,GSW,IND,True,2087.0,8,17,4,8,1,0,3,3,15,4,0,5,5,21
Rudy,Gay,2015-01-07,SAC,OKC,True,2103.0,9,19,3,3,7,4,5,9,1,1,0,2,3,28
Goran,Dragic,2015-01-07,PHO,MIN,False,2264.0,11,16,0,4,3,2,1,3,4,1,0,2,3,25
John,Wall,2015-01-07,WAS,NYK,True,2011.0,5,9,1,1,7,0,5,5,8,3,0,3,2,18
D.J.,Augustin,2015-01-07,DET,DAL,False,1301.0,9,16,4,5,4,0,1,1,2,1,0,2,1,26
Darren,Collison,2015-01-07,SAC,OKC,True,2301.0,9,19,5,10,1,0,1,1,7,2,0,3,1,24
Derrick,Favors,2015-01-07,UTA,CHI,False,1932.0,8,15,0,0,4,2,9,11,2,2,0,1,4,20
Victor,Oladipo,2015-01-07,ORL,DEN,False,2146.0,7,13,0,1,3,0,1,1,6,3,0,0,2,17
Isaiah,Thomas,2015-01-07,PHO,MIN,False,1873.0,6,14,2,3,3,2,3,5,3,5,0,0,4,17
Tyler,Zeller,2015-01-07,BOS,BRK,False,1884.0,7,14,0,0,4,3,3,6,4,1,1,1,2,18
Rudy,Gobert,2015-01-07,UTA,CHI,False,2185.0,5,8,0,0,1,6,8,14,0,2,5,2,2,11
Jrue,Holiday,2015-01-07,NOP,CHO,False,2304.0,6,13,2,4,2,2,4,6,9,2,2,3,4,16
Nene,Hilario,2015-01-07,WAS,NYK,True,1430.0,8,13,0,1,4,0,6,6,4,1,0,2,2,20
Mason,Plumlee,2015-01-07,BRK,BOS,True,2200.0,5,11,0,0,6,6,6,12,3,0,2,0,5,16
Ty,Lawson,2015-01-07,DEN,ORL,True,2042.0,9,14,3,5,2,1,2,3,5,1,0,5,3,23
Solomon,Hill,2015-01-07,IND,GSW,False,2056.0,8,15,2,5,3,0,4,4,2,0,0,0,1,21
O.J.,Mayo,2015-01-07,MIL,PHI,False,1413.0,6,11,2,6,1,0,4,4,6,1,0,0,1,15
Trevor,Booker,2015-01-07,UTA,CHI,False,1367.0,5,10,1,1,4,4,4,8,1,0,1,0,0,15
Andrew,Wiggins,2015-01-07,MIN,PHO,True,2339.0,10,16,1,4,4,0,4,4,2,3,0,6,5,25
Trevor,Ariza,2015-01-07,HOU,CLE,False,2131.0,5,13,3,10,0,2,4,6,3,5,0,0,2,13
Gordon,Hayward,2015-01-07,UTA,CHI,False,2011.0,6,14,0,4,6,0,4,4,5,2,1,2,2,18
Avery,Bradley,2015-01-07,BOS,BRK,False,2050.0,7,12,3,5,4,0,4,4,1,0,0,2,2,21
Tyson,Chandler,2015-01-07,DAL,DET,True,1884.0,4,5,0,0,1,4,11,15,1,1,1,0,2,9
