Russell,Westbrook,2015-02-22,OKC,DEN,True,1643.0,8,12,2,3,3,5,1,7,8,17,0,0,2,1,21
Rodney,Stuckey,2015-02-22,IND,GSW,True,1698.0,11,17,2,4,6,7,1,3,4,5,1,0,1,0,30
Nikola,Vucevic,2015-02-22,ORL,PHI,True,2254.0,14,24,0,0,3,5,6,8,14,0,2,1,1,2,31
Klay,Thompson,2015-02-22,GSW,IND,False,2247.0,12,28,5,13,10,10,0,3,3,0,0,0,2,1,39
Marcin,Gortat,2015-02-22,WAS,DET,False,1875.0,12,18,0,0,0,0,5,5,10,1,0,1,0,2,24
Paul,Millsap,2015-02-22,ATL,MIL,False,1943.0,10,21,1,3,2,2,8,8,16,3,1,2,3,1,23
Jeremy,Lin,2015-02-22,LAL,BOS,True,1816.0,10,15,1,3,4,6,0,0,0,6,1,0,1,4,25
Andre,Drummond,2015-02-22,DET,WAS,True,1973.0,8,11,0,0,2,4,6,10,16,2,0,1,1,3,18
Wesley,Johnson,2015-02-22,LAL,BOS,True,1956.0,9,11,2,3,2,2,1,4,5,2,2,0,3,1,22
Courtney,Lee,2015-02-22,MEM,POR,False,1799.0,6,8,2,2,5,5,0,3,3,3,1,0,0,2,19
Serge,Ibaka,2015-02-22,OKC,DEN,True,1566.0,10,18,0,1,0,0,1,7,8,0,1,8,1,3,20
Marc,Gasol,2015-02-22,MEM,POR,False,2138.0,9,17,0,0,3,3,1,5,6,4,0,3,1,1,21
Enes,Kanter,2015-02-22,OKC,DEN,True,1582.0,8,12,0,0,4,6,5,7,12,3,1,0,3,4,20
Kentavious,Caldwell-Pope,2015-02-22,DET,WAS,True,1849.0,10,20,6,13,0,0,1,1,2,1,2,0,1,2,26
Jae,Crowder,2015-02-22,BOS,LAL,False,1815.0,8,14,1,5,5,5,1,6,7,0,0,1,0,4,22
Mike,Conley,2015-02-22,MEM,POR,False,1820.0,6,15,1,1,2,2,2,4,6,8,2,1,0,3,15
J.R.,Smith,2015-02-22,CLE,NYK,False,1745.0,7,11,3,5,0,0,1,2,3,4,1,2,1,3,17
Nicolas,Batum,2015-02-22,POR,MEM,True,2153.0,7,13,3,7,0,0,1,9,10,5,0,1,2,0,17
Ty,Lawson,2015-02-22,DEN,OKC,False,1434.0,6,12,0,2,5,5,1,0,1,4,3,0,1,1,17
Nick,Young,2015-02-22,LAL,BOS,True,1579.0,5,9,3,5,6,8,0,1,1,1,1,1,1,1,19
Kevin,Love,2015-02-22,CLE,NYK,False,1744.0,7,14,2,5,0,0,1,15,16,1,0,0,0,0,16
Isaiah,Thomas,2015-02-22,BOS,LAL,False,1508.0,6,13,3,7,6,7,1,4,5,3,2,0,4,3,21
Tyson,Chandler,2015-02-22,DAL,CHO,True,1972.0,6,6,0,0,0,0,3,4,7,2,0,2,1,2,12
Khris,Middleton,2015-02-22,MIL,ATL,True,2172.0,6,12,1,4,6,6,0,4,4,5,0,0,2,3,19
Kyrie,Irving,2015-02-22,CLE,NYK,False,1601.0,6,10,2,4,4,4,1,1,2,2,1,0,2,1,18
