Kevin,Durant,2015-02-11,OKC,MEM,True,2043.0,9,15,4,6,4,0,10,10,3,1,3,0,0,26
DeAndre,Jordan,2015-02-11,LAC,HOU,True,2593.0,6,8,0,0,12,8,12,20,2,3,2,2,4,24
DeMarcus,Cousins,2015-02-11,SAC,MIL,False,2219.0,9,20,0,0,10,6,13,19,5,0,4,6,4,28
Lou,Williams,2015-02-11,TOR,WAS,True,2032.0,8,16,4,8,7,0,4,4,1,2,1,0,0,27
Danny,Green,2015-02-11,SAS,DET,False,1887.0,7,13,5,10,0,1,7,8,4,2,2,0,1,19
Al,Horford,2015-02-11,ATL,BOS,False,2144.0,11,15,0,2,0,1,11,12,3,0,1,1,1,22
Russell,Westbrook,2015-02-11,OKC,MEM,True,1945.0,4,15,1,3,15,1,8,9,9,1,0,4,1,24
David,West,2015-02-11,IND,NOP,False,1654.0,8,9,0,0,1,2,3,5,7,2,0,1,2,17
Timofey,Mozgov,2015-02-11,CLE,MIA,True,2013.0,9,11,0,0,2,3,5,8,2,0,2,0,4,20
Stephen,Curry,2015-02-11,GSW,MIN,False,2130.0,9,23,2,10,5,2,3,5,8,3,0,3,1,25
George,Hill,2015-02-11,IND,NOP,False,1730.0,6,11,4,5,1,0,3,3,9,2,0,1,1,17
Nikola,Pekovic,2015-02-11,MIN,GSW,True,2062.0,6,13,0,0,5,4,9,13,4,0,2,0,0,17
Nikola,Vucevic,2015-02-11,ORL,NYK,True,2441.0,12,20,0,0,4,2,16,18,0,0,0,4,3,28
Josh,Smith,2015-02-11,HOU,LAC,False,1861.0,8,17,2,7,3,7,6,13,4,1,2,3,5,21
O.J.,Mayo,2015-02-11,MIL,SAC,True,1525.0,6,14,2,4,7,2,1,3,4,1,0,1,1,21
Jason,Smith,2015-02-11,NYK,ORL,False,2136.0,10,16,1,1,4,2,5,7,0,0,0,2,1,25
Wesley,Matthews,2015-02-11,POR,LAL,True,1739.0,7,14,3,7,3,2,3,5,3,2,0,1,3,20
Khris,Middleton,2015-02-11,MIL,SAC,True,1807.0,4,11,1,2,6,3,7,10,3,2,0,0,1,15
Jared,Sullinger,2015-02-11,BOS,ATL,True,1707.0,6,15,1,2,4,5,10,15,2,1,1,1,4,17
Nick,Collison,2015-02-11,OKC,MEM,True,1666.0,6,12,1,3,2,5,4,9,2,0,2,0,2,15
J.J.,Barea,2015-02-11,DAL,UTA,True,2071.0,8,15,4,7,2,1,3,4,3,0,0,2,2,22
Damian,Lillard,2015-02-11,POR,LAL,True,1686.0,5,8,0,3,5,1,0,1,8,1,0,2,3,15
Nene,Hilario,2015-02-11,WAS,TOR,False,1501.0,7,8,0,0,0,2,2,4,3,4,0,2,3,14
Kevin,Love,2015-02-11,CLE,MIA,True,1177.0,5,8,1,4,1,1,5,6,4,2,1,0,1,12
DeMar,DeRozan,2015-02-11,TOR,WAS,True,2121.0,6,18,1,2,10,1,2,3,2,3,0,3,1,23
John,Wall,2015-02-11,WAS,TOR,False,2181.0,7,15,1,6,6,1,3,4,8,1,0,5,2,21
